Number;Type;X;Y;Z
1;2;7.741406;3.769308;77.005828
1;2;-19.188005;2.881014;-75.291524
1;2;52.175297;1.665323;-58.386521
1;2;-43.617454;-1.610827;67.245938
1;2;16.262568;4.584463;-76.035166
1;2;67.159119;4.236074;47.358111
1;2;16.508131;-0.052577;78.970155
1;2;-30.733284;4.073951;-71.735290
1;2;74.744471;1.818982;-18.437134
1;2;66.220574;2.185811;-41.545915
1;2;50.968055;4.257604;-57.159261
1;2;-24.168037;1.872444;70.581500
1;2;-67.228778;4.150899;40.407567
1;2;42.027990;1.561114;-61.995655
1;2;58.177371;2.225267;48.820439
1;2;-69.761301;5.915650;27.586359
1;2;-21.786069;2.846707;-72.578049
1;2;45.796143;2.617679;60.217611
1;2;-27.936497;2.346136;70.235834
1;2;-2.266660;5.742704;-79.359667
1;2;-78.288465;1.999140;-14.308230
1;2;74.145215;3.138854;-20.238442
1;2;-56.504121;2.082532;47.601011
1;2;-79.564885;0.742076;-3.455728
1;2;-53.300223;0.518131;-52.688164
1;2;-67.729231;0.005279;33.547640
1;2;45.152460;-1.918862;-63.073641
1;2;-33.893466;-0.594104;70.971019
1;2;-45.162175;2.729469;-60.366885
1;2;58.468600;5.351081;52.013088
1;2;-61.801016;2.686284;41.271657
1;2;-34.400825;3.739967;-67.440908
1;2;48.224931;5.491845;62.596914
1;2;-74.840829;5.645901;16.642855
1;2;-54.161508;4.078617;-54.727508
1;2;59.371787;2.378442;-42.377050
1;2;-56.629981;0.688246;53.191142
1;2;-47.151627;2.062472;-60.490108
1;2;66.313749;2.730983;38.938796
1;2;58.005429;2.594388;-54.866289
1;2;-34.365830;4.244399;-66.878942
1;2;37.029258;4.583702;-65.790870
1;2;22.380335;5.452659;-76.723586
1;2;-66.566762;5.383845;-39.340831
1;2;62.637857;3.991715;-41.687182
1;2;-75.771332;0.796650;-18.777370
1;2;32.340717;3.545056;-74.036765
1;2;68.964138;0.724266;42.159795
1;2;55.694100;0.818990;-51.516877
1;2;-42.710749;3.850076;56.766119
1;2;43.413485;0.529534;64.664030
1;2;-31.335962;2.083973;70.464371
1;2;-54.556765;3.855231;-58.745176
1;2;-66.175145;6.261246;34.365500
1;2;48.696724;-0.978553;-57.946043
1;2;-76.596819;3.677372;-0.667687
1;2;11.052689;2.690725;-76.667463
1;2;23.673952;2.125034;73.921654
1;2;78.187210;3.931708;2.976424
1;2;-74.685155;2.826742;12.848323
1;2;64.190712;2.635819;-45.476158
1;2;51.279609;5.914885;-60.138790
1;2;30.564793;6.253419;69.115868
1;2;-19.944653;2.533286;76.498893
1;2;76.788208;7.333585;0.540575
1;2;75.937105;1.586589;-20.926664
1;2;-68.379000;3.289978;33.353544
1;2;-57.220415;4.783416;48.125028
1;2;33.462332;4.584580;-69.560911
1;2;10.454229;3.319266;-74.524815
1;2;-64.085448;4.783821;38.572376
1;2;-8.242870;3.546193;-80.093948
1;2;-28.777031;4.520480;-70.264583
1;2;77.737584;4.575216;-2.920277
1;2;-11.220848;0.552283;77.150057
1;2;-72.728084;6.757824;-24.141525
1;2;31.544875;4.657173;-69.043091
1;2;-3.421013;4.910352;76.531716
1;2;-50.587031;0.244082;57.872815
1;2;-33.206323;6.230630;-68.361360
1;2;-74.006737;9.151453;9.921899
1;2;-63.907700;7.703619;-41.597771
1;2;-16.286641;6.099150;-73.369449
1;2;33.774674;0.247227;-63.102111
1;2;-24.733222;4.909973;72.206824
1;2;-58.171960;5.545464;-53.274483
1;2;61.611388;4.960997;-48.172697
1;2;-29.648371;6.001660;-69.375114
1;2;73.088481;1.770372;3.930449
1;2;-46.428607;2.190997;-62.885096
1;2;26.457391;4.724207;-74.937034
1;2;-14.284518;3.879717;76.390759
1;2;-63.117946;6.657518;-44.467997
1;2;68.539409;2.499553;-33.331586
1;2;28.361769;5.013797;70.685190
1;2;-76.221997;4.683100;15.784419
1;2;-3.277193;5.651116;73.279980
1;2;-6.618912;2.302606;-78.259902
1;2;78.914509;3.095687;7.683985
1;2;-69.959450;2.975134;28.684770
1;2;55.681333;6.871282;-56.589137
1;2;72.939981;0.310594;17.848680
1;2;-75.285145;1.777397;-6.215711
1;2;-26.013639;2.138985;67.859428
1;2;-55.122205;0.359864;-53.638473
1;2;71.394433;3.776572;-24.430583
1;2;-58.073561;5.479844;50.775666
1;2;-72.387986;2.760784;2.311635
1;2;24.009519;8.145657;-72.974351
1;2;-71.762706;4.653468;24.248803
1;2;-60.673923;1.487238;42.270089
1;2;-78.547473;5.697888;-5.732107
1;2;-72.932869;8.162901;17.723299
1;2;-70.611580;3.128122;33.064865
1;2;-26.070156;4.572048;-69.721265
1;2;48.729829;4.242146;54.341083
1;2;67.554652;5.575437;-35.846732
1;2;1.883619;5.396946;76.617781
1;2;-66.979888;3.959373;44.766684
1;2;-31.204893;7.480238;-68.234576
1;2;41.040542;2.098609;-66.692310
1;2;75.822270;4.556932;-1.000466
1;2;-77.140909;7.728538;13.428776
1;2;-7.565701;7.499553;74.484238
1;2;-72.675155;4.455416;-22.699808
1;2;-44.437437;5.980700;-67.271327
1;2;66.287917;4.503064;37.814628
1;2;57.274648;5.069471;-47.606533
1;2;-31.322219;6.911689;71.017450
1;2;-10.150475;1.751569;76.469922
1;2;11.296800;2.457703;78.540337
1;2;-76.805722;3.415619;-20.039033
1;2;-21.989803;7.130933;-76.321303
1;2;-78.809516;2.947913;-2.648684
1;2;49.574651;6.675951;57.475567
1;2;76.100804;8.630861;4.029525
1;2;-76.109644;9.417928;9.573605
1;2;0.659069;9.608102;-78.220554
1;2;12.066547;6.256757;79.394063
1;2;51.185786;7.784201;-60.199300
1;2;-38.170522;10.784376;62.132997
1;2;-58.576020;6.740081;-50.806329
1;2;-71.817668;4.431717;-33.817744
1;2;74.192824;9.718384;3.176567
1;2;58.798495;5.500292;54.250480
1;2;66.555817;7.916805;-35.587641
1;2;-58.949361;6.849413;47.130449
1;2;-79.232139;9.104399;-2.798166
1;2;73.763495;7.971283;-12.073420
1;2;-75.621741;8.631176;19.520713
1;2;-1.055663;7.174718;75.008647
1;2;-52.481070;7.611746;55.769107
1;2;-74.330462;5.320797;-11.040370
1;2;75.800131;9.835870;-19.054810
1;2;-73.715543;6.058254;29.109322
1;2;-18.100620;7.329834;-73.050484
1;2;72.459183;7.668941;11.944654
1;2;49.146485;6.151962;58.641460
1;2;-6.746135;7.866327;77.218471
1;2;76.241606;9.270357;22.559118
1;2;40.459855;8.386369;-61.712776
1;2;-45.233183;8.666690;-64.346717
1;2;-14.482032;7.893698;74.221901
1;2;6.795639;9.096324;77.649471
1;2;-71.521512;4.114562;-25.122191
1;2;-39.532132;10.706436;-62.914823
1;2;-54.709473;11.038786;-56.419529
1;2;60.625060;4.209753;43.519678
1;2;-4.690384;9.121245;80.726489
1;2;70.423549;5.218683;25.315600
1;2;39.875786;10.086579;68.941170
1;2;-19.424412;8.792037;78.331539
1;2;70.250808;12.736800;31.928356
1;2;55.090817;7.882911;-55.328612
1;2;77.590070;10.285375;-3.450747
1;2;72.965117;6.647912;-27.727784
1;2;11.104867;10.941694;76.123732
1;2;47.917928;8.818376;-61.227439
1;2;-43.663200;9.013178;-60.258028
1;2;74.791809;6.462282;-15.000461
1;2;-75.852543;7.013578;25.007562
1;2;-61.067497;7.066189;-44.863322
1;2;55.153992;8.237077;-49.673665
1;2;21.051022;9.715016;71.806674
1;2;38.668885;8.907571;-69.018488
1;2;77.784659;3.623344;-4.823282
1;2;18.176223;4.830606;-75.458272
1;2;-70.962854;6.900335;-36.735447
1;2;-54.431280;3.691752;51.501752
1;2;-37.785498;8.661095;70.145565
1;2;11.244625;6.386329;-78.796861
1;2;23.040656;4.690994;73.330020
1;2;41.775703;4.638169;65.166917
1;2;63.388749;11.423502;42.045201
1;2;14.513118;10.093784;77.757544
1;2;-74.117242;7.900374;6.166620
1;2;31.521761;6.628863;-70.923845
1;2;-72.066644;9.007395;24.381665
1;2;-67.768535;9.628331;-32.515855
1;2;-45.327419;5.660339;60.065552
1;2;75.403886;5.865535;-4.081388
1;2;-68.060891;4.851124;32.369133
1;2;-57.460474;5.395649;52.934082
1;2;51.724453;3.146109;-58.647488
1;2;-38.721557;8.632039;-65.761963
1;2;78.647955;11.408372;4.408870
1;2;-31.589102;10.622296;68.125291
1;2;-9.740374;15.461848;76.346392
1;2;-66.706688;9.238316;30.347074
1;2;-63.961434;12.046216;-37.414875
1;2;11.243442;8.197179;73.085139
1;2;-20.562971;12.647471;-74.540601
1;2;30.527367;9.609242;71.955735
1;2;48.829789;4.587877;60.432544
1;2;-22.213127;8.998311;70.326045
1;2;-63.030786;14.467957;42.782708
1;2;-73.014010;10.394917;-12.586540
1;2;77.121924;8.244781;-18.482815
1;2;52.484146;11.299763;52.668197
1;2;10.204052;14.862385;80.364392
1;2;-73.677751;9.962162;-25.391125
1;2;75.685018;11.196398;-10.454904
1;2;-69.307445;13.853515;41.754594
1;2;-57.447188;12.553076;57.549958
1;2;-74.308327;14.865101;-14.942744
1;2;77.775077;11.602676;2.125548
1;2;-70.249179;12.286173;30.734128
1;2;-58.786977;6.533400;48.712349
1;2;-71.777790;10.707999;-25.022335
1;2;-18.031188;13.441822;-74.450763
1;2;-44.035782;10.200527;60.639864
1;2;-75.409005;10.638312;-2.885476
1;2;-26.233276;9.813864;70.822384
1;2;-73.463208;11.331420;17.410980
1;2;-69.516266;10.054403;-34.238955
1;2;72.338379;9.629686;24.426486
1;2;-52.435966;8.270153;54.054943
1;2;78.291038;9.429363;5.507826
1;2;-47.378658;10.251449;-60.167429
1;2;-62.348605;11.481442;-42.688757
1;2;-21.232498;11.526290;-70.287410
1;2;53.889501;11.263010;-50.544314
1;2;-37.816481;7.253681;-65.244348
1;2;46.708541;8.466906;61.158784
1;2;-64.562721;7.898575;-35.645378
1;2;71.055096;10.646167;29.710774
1;2;-33.709245;13.986174;67.757019
1;2;-45.962806;9.493962;-61.854838
1;2;22.428745;10.428331;-70.272886
1;2;-14.082481;7.561385;72.761215
1;2;8.671497;10.607447;-72.507247
1;2;67.391961;10.273412;-39.288798
1;2;-44.288473;11.623147;60.608699
1;2;-51.796258;6.511876;-57.529272
1;2;18.375896;9.589303;-74.195516
1;2;-9.813405;8.934499;78.890156
1;2;-24.085180;9.377752;-68.936550
1;2;50.695228;9.466215;56.377645
1;2;5.009802;11.584927;-77.038658
1;2;23.679127;10.118664;73.657426
1;2;-54.602439;9.218994;-58.731015
1;2;61.855822;12.941054;-41.292037
1;2;-56.270156;9.289234;54.011131
1;2;-38.070811;11.031805;63.207318
1;2;28.292343;11.256880;-67.846704
1;2;74.768028;12.344820;-16.980814
1;2;-65.279563;9.118527;41.339229
1;2;72.010879;8.886976;19.170918
1;2;22.870213;8.666313;73.048824
1;2;-27.357920;10.100121;70.492524
1;2;-52.554536;11.853928;-53.364413
1;2;-2.298904;9.319007;76.392735
1;2;-65.470383;7.590766;32.124328
1;2;62.886930;8.673602;-41.968130
1;2;-55.434100;9.045432;49.677641
1;2;-41.119132;11.011655;-61.187317
1;2;50.751335;8.681535;55.176706
1;2;-62.793195;13.433819;39.118409
1;2;59.482096;9.748380;-50.372583
1;2;43.991422;11.013239;61.052798
1;2;-34.121137;8.880927;69.693428
1;2;-51.187073;7.336435;-60.754285
1;2;2.545781;7.276956;-76.388313
1;2;69.919273;6.943174;28.324808
1;2;-71.561833;8.530821;-21.243234
1;2;51.087500;9.149992;-59.315780
1;2;-25.160370;10.799004;73.540905
1;2;76.995038;11.896283;-0.386321
1;2;40.637784;14.899276;61.326718
1;2;-72.858143;9.820908;14.556050
1;2;69.468975;13.299228;-21.280713
1;2;-13.260399;14.194089;76.499289
1;2;-5.047721;12.346828;-78.999763
1;2;49.617587;14.441042;-55.847476
1;2;-69.149115;13.439307;-0.540698
1;2;-73.429394;13.911091;18.779071
1;2;56.429003;9.764998;-49.145754
1;2;23.498183;10.942072;70.694462
1;2;-31.562374;13.026417;-67.681803
1;2;-49.824172;13.085440;-56.780113
1;2;65.817856;12.639774;-39.233721
1;2;67.083827;15.519271;30.393395
1;2;48.088893;13.415002;-56.734026
1;2;75.258010;14.601951;11.771611
1;2;-76.793594;9.481012;0.226136
1;2;36.517259;8.687949;-69.336050
1;2;73.178768;12.449172;-26.432873
1;2;-64.757690;14.192046;38.797002
1;2;-8.545251;12.934157;-73.577768
1;2;20.204736;12.417809;74.619156
1;2;-30.695354;17.023222;70.015797
1;2;21.432004;10.309822;-71.696158
1;2;-69.378814;11.766486;30.167441
1;2;-59.950339;14.136087;-42.199812
1;2;7.841444;11.483884;73.238752
1;2;28.323582;11.927875;71.048071
1;2;-47.782255;13.997976;63.164309
1;2;-38.016754;11.170457;-65.855501
1;2;33.836350;14.268267;-69.391310
1;2;72.661913;13.647171;-29.205549
1;2;-65.448173;10.750163;37.854494
1;2;58.632530;8.493521;-43.892619
1;2;33.820730;14.140940;65.893274
1;2;-58.547328;13.898015;-43.814479
1;2;51.640044;15.682234;-53.775517
1;2;28.854099;9.255949;71.013231
1;2;35.837169;11.018125;-66.451603
1;2;49.182985;15.333780;61.716913
1;2;-56.285154;14.129338;-51.613908
1;2;-5.394748;13.362035;76.363127
1;2;-24.073454;10.787099;-72.468896
1;2;26.173971;12.396352;-72.467811
1;2;-16.801028;12.753587;70.360333
1;2;-68.790931;13.760279;-23.007988
1;2;-35.142930;11.954935;-64.817816
1;2;37.219883;12.377102;-67.179733
1;2;73.837308;12.268808;-1.035947
1;2;-28.775284;8.832022;69.839664
1;2;-53.526947;14.615133;-55.028483
1;2;-63.252394;9.646271;38.958382
1;2;-66.819772;11.014190;-35.591359
1;2;48.229083;10.890089;-57.074620
1;2;-39.285201;7.977296;64.125410
1;2;27.991241;10.316973;-69.355892
1;2;6.092863;11.410644;-75.414479
1;2;-14.281207;12.663557;-76.546720
1;2;75.746216;9.505905;-4.306365
1;2;14.323158;12.872115;-70.167220
1;2;14.646652;10.667406;72.993751
1;2;35.373290;11.974748;70.738043
1;2;71.998570;8.173240;-9.985637
1;2;-58.905150;10.878778;-48.340627
1;2;6.378236;13.155479;-74.937978
1;2;54.759789;11.245382;-51.087282
1;2;-35.826668;13.392074;-65.578322
1;2;-50.495670;12.760754;-57.068495
1;2;76.132946;12.503919;30.257916
1;2;-57.794081;9.706816;50.067891
1;2;49.889582;13.599714;-59.274581
1;2;76.840970;11.424490;-9.080963
1;2;-70.845431;10.091892;25.105970
1;2;-10.894594;9.005587;-74.535224
1;2;39.374090;12.349113;62.113677
1;2;-66.074580;9.620099;33.341215
1;2;0.128667;11.892787;-78.314144
1;2;75.231197;12.442115;9.141790
1;2;-19.038237;12.196650;78.934524
1;2;76.100106;16.595319;-3.263456
1;2;-72.615505;15.518735;10.182141
1;2;21.538137;15.736413;-73.899473
1;2;66.400607;16.409949;27.721718
1;2;7.055169;13.771002;76.028042
1;2;-43.236463;13.749966;61.348680
1;2;11.826935;16.521696;-75.160220
1;2;73.313706;14.110760;-32.078813
1;2;-62.778276;14.319868;39.623309
1;2;40.156070;14.944831;-61.004042
1;2;71.349442;14.128887;-14.904636
1;2;68.746417;15.600526;38.768713
1;2;50.955829;14.376444;-58.336674
1;2;-79.342265;12.281212;-1.020969
1;2;-55.278169;12.604000;-50.909058
1;2;66.983406;16.107351;-30.435389
1;2;-66.386741;13.869323;-35.825981
1;2;70.878428;14.759027;23.581332
1;2;43.413852;15.278816;-61.979603
1;2;-48.412699;17.065882;-59.640906
1;2;66.046540;14.449124;35.085937
1;2;27.024376;16.841731;71.958782
1;2;-77.306165;14.235739;-3.575523
1;2;-37.095127;16.729718;-69.409808
1;2;13.461320;14.065266;-76.012344
1;2;69.298524;15.442473;26.933958
1;2;13.447731;15.826402;76.130798
1;2;-71.732615;13.672001;-17.753379
1;2;-26.142979;11.309192;-73.299559
1;2;-34.310579;14.206186;67.601780
1;2;73.360815;11.237737;-17.012747
1;2;-73.506533;16.183898;27.315041
1;2;5.835072;13.703775;-73.956687
1;2;78.836149;9.778170;17.613052
1;2;-73.082854;16.954353;-1.807005
1;2;-52.495230;16.199556;-52.898184
1;2;72.150634;15.324371;-25.489433
1;2;-68.665110;11.405910;34.639890
1;2;-24.814783;16.755288;-71.877246
1;2;-43.543478;9.628900;-62.740877
1;2;-16.181474;9.915107;74.291404
1;2;65.996668;13.989362;35.374940
1;2;5.108362;17.951706;73.570399
1;2;-43.533662;18.372954;64.198803
1;2;45.742866;17.114044;62.596116
1;2;-30.310414;15.970300;70.623486
1;2;-5.757599;15.204392;73.720359
1;2;-66.773301;12.739764;37.760381
1;2;-63.272039;12.792921;-32.277863
1;2;-22.941839;14.346581;-71.302998
1;2;-35.615257;14.584068;61.470952
1;2;27.951307;13.959409;-67.424498
1;2;-18.166072;14.587716;70.990844
1;2;-71.438468;16.541910;27.136669
1;2;67.587893;12.712170;-33.051397
1;2;52.806144;15.395290;-53.020192
1;2;-30.274069;19.003576;71.076420
1;2;-67.181070;14.793752;-32.683443
1;2;-25.928186;14.204043;-69.041359
1;2;30.216579;17.171169;-70.084050
1;2;6.914227;14.732555;72.179920
1;2;-31.910097;17.816034;-67.099619
1;2;42.641419;16.814933;61.845974
1;2;58.856930;12.111732;45.549577
1;2;63.958643;15.916769;-38.992142
1;2;-55.300198;13.307817;51.949467
1;2;30.314795;10.872085;-70.345353
1;2;74.850031;15.406931;-9.887892
1;2;9.945942;14.755762;-77.271700
1;2;67.899455;13.973042;-34.105015
1;2;-65.260199;16.583718;42.658488
1;2;40.599915;15.698838;-62.783777
1;2;-76.548066;16.617428;8.388924
1;2;-7.807093;15.353201;76.251523
1;2;-67.421211;14.557826;-38.003212
1;2;75.032163;13.855000;9.792570
1;2;73.522365;17.087353;1.617296
1;2;71.095136;17.323862;-20.564469
1;2;-69.805623;18.123044;28.787117
1;2;-0.082067;20.900972;-75.150454
1;2;-74.145612;17.446878;-21.013652
1;2;32.695395;16.562024;-65.693504
1;2;-1.791874;17.808544;78.314599
1;2;-11.190329;15.349005;-75.109678
1;2;75.451548;18.884848;22.677024
1;2;-30.535956;16.453626;-70.045512
1;2;42.485676;17.806660;-64.980509
1;2;-71.417405;18.481021;10.309322
1;2;25.898549;16.913991;-70.219601
1;2;71.821963;19.529070;-21.511449
1;2;9.037151;20.116053;74.312722
1;2;-20.897080;15.187153;-69.974983
1;2;78.713696;18.431204;-6.293334
1;2;-19.901945;18.519199;68.722772
1;2;11.938249;19.762107;-74.791624
1;2;74.557064;19.501727;24.385762
1;2;-28.490378;17.681263;-69.581555
1;2;-48.166187;15.046064;-57.749355
1;2;67.853340;20.205622;31.934386
1;2;72.804733;13.407016;16.460053
1;2;-22.904769;16.643476;69.304205
1;2;-67.243671;18.899933;17.305738
1;2;60.910751;16.953709;-44.669851
1;2;69.293650;19.551643;24.609804
1;2;19.456684;18.939800;72.839099
1;2;-52.821013;15.331740;54.096137
1;2;78.704016;16.335934;2.239883
1;2;-13.134581;15.360736;79.197661
1;2;-70.900316;19.213149;-24.674769
1;2;-72.245070;13.759555;0.238454
1;2;-26.014922;16.832334;71.951786
1;2;57.065406;19.030523;45.004002
1;2;17.975114;18.881633;73.227452
1;2;-42.481536;18.619156;-57.822771
1;2;26.439721;22.116659;-70.939405
1;2;-70.234133;18.974612;25.535186
1;2;54.191766;20.972239;-50.254010
1;2;-74.353668;15.586936;-8.693514
1;2;14.496864;10.919035;-74.033738
1;2;-64.028968;15.036773;35.591768
1;2;-25.700349;20.473783;-71.369925
1;2;-33.994811;14.706718;62.931037
1;2;10.126230;15.780448;-74.243895
1;2;2.168205;16.358055;74.081049
1;2;-33.839112;17.498638;-67.391630
1;2;-74.446448;17.304863;10.892293
1;2;69.882649;16.562291;-29.488626
1;2;-4.371458;17.984733;-76.484748
1;2;-57.069771;15.294890;50.800502
1;2;-24.633324;17.204873;-72.548456
1;2;-39.887024;17.268733;66.350130
1;2;-75.371025;17.138669;3.485043
1;2;66.324230;17.712626;-29.361695
1;2;-45.651733;16.054452;55.883644
1;2;-75.881406;19.326590;-6.644304
1;2;18.759585;17.194098;-70.457879
1;2;67.100270;21.239510;32.556182
1;2;-25.824596;18.324976;-71.801271
1;2;-41.502896;14.538366;-59.378362
1;2;72.728029;17.986201;-16.235318
1;2;-22.522148;18.889438;70.484756
