Number;Type;X;Y;Z
1;1;5.808608;-70.169323;164.278726
1;1;51.564107;-70.169323;140.710706
1;1;41.943264;-70.169323;90.149291
1;1;-9.270373;-70.169323;85.032589
1;1;-28.704275;-70.169323;132.691174
1;1;11.484036;-70.169323;164.845752
1;1;53.717746;-70.169323;135.429244
1;1;37.489648;-70.169323;86.585963
1;1;-13.950657;-70.169323;88.292488
1;1;-26.905898;-70.169323;138.103922
1;1;17.184583;-70.169323;164.656638
1;1;55.153429;-70.169323;129.909206
1;1;32.603599;-70.169323;83.643426
1;1;-18.158314;-70.169323;92.143153
1;1;-24.406956;-70.169323;143.231035
1;1;22.809952;-70.169323;163.714709
1;1;55.845895;-70.169323;124.247714
1;1;27.371084;-70.169323;81.373452
1;1;-21.819314;-70.169323;96.516833
1;1;-21.251414;-70.169323;147.982304
1;1;28.261167;-70.169323;162.036539
1;1;55.782961;-70.169323;118.544378
1;1;21.884164;-70.169323;79.815980
1;1;-24.869243;-70.169323;101.336577
1;1;-17.494794;-70.169323;152.274135
1;1;33.442318;-70.169323;159.651655
1;1;43.317306;-67.848100;91.463868
1;1;-7.620029;-67.848100;84.087883
1;1;-29.142036;-67.848100;130.840642
1;1;9.585340;-67.848100;164.740607
1;1;53.078331;-67.848100;137.220124
1;1;39.025589;-67.848100;87.707119
1;1;-12.439865;-67.848100;87.137667
1;1;-27.584729;-67.848100;136.327608
1;1;15.288674;-67.848100;164.803712
1;1;54.756665;-67.848100;131.768959
1;1;34.274414;-67.848100;84.551434
1;1;-16.813656;-67.848100;90.798535
1;1;-25.314913;-67.848100;141.560193
1;1;20.950187;-67.848100;164.111417
1;1;55.698763;-67.848100;126.143619
1;1;29.147377;-67.848100;82.052337
1;1;-20.664448;-67.848100;95.006077
1;1;-22.372524;-67.848100;146.446330
1;1;26.470268;-67.848100;162.675900
1;1;55.888050;-67.848100;120.443077
1;1;23.734683;-67.848100;80.253797
1;1;-23.924488;-67.848100;99.686263
1;1;-18.809330;-67.848100;150.900054
1;1;31.751795;-67.848100;160.522420
1;1;55.321195;-67.848100;114.767632
1;1;18.131565;-67.848100;79.187459
1;1;-26.536418;-67.848100;104.756748
1;1;-14.688024;-67.848100;154.843002
1;1;36.701842;-67.848100;157.688865
1;1;54.008171;-67.848100;109.217139
1;1;12.436608;-67.848100;78.872084
1;1;-28.454282;-67.848100;110.128321
1;1;-10.081118;-67.848100;158.205801
1;1;41.233317;-67.848100;154.225090
1;1;51.972081;-67.848100;103.889256
1;1;6.750009;-67.848100;79.313222
1;1;-29.644338;-67.848100;115.706472
1;1;-5.069667;-67.848100;160.929285
1;1;45.266491;-67.848100;150.192038
1;1;49.248748;-67.848100;98.877723
1;1;1.171823;-67.848100;80.503109
1;1;-30.085647;-67.848100;121.393057
1;1;0.258155;-67.848100;162.965535
1;1;48.730402;-67.848100;145.660667
1;1;45.886088;-67.848100;94.270716
1;1;-4.199808;-67.848100;82.420812
1;1;-29.770444;-67.848100;127.088024
1;1;5.808608;-67.848100;164.278726
1;1;51.564107;-67.848100;140.710706
1;1;41.943264;-67.848100;90.149291
1;1;-9.270373;-67.848100;85.032589
1;1;-28.704275;-67.848100;132.691174
1;1;11.484036;-67.848100;164.845752
1;1;53.717746;-67.848100;135.429244
1;1;37.489648;-67.848100;86.585963
1;1;-13.950657;-67.848100;88.292488
1;1;-26.905898;-67.848100;138.103922
1;1;17.184583;-67.848100;164.656638
1;1;55.153429;-67.848100;129.909206
1;1;32.603599;-67.848100;83.643426
1;1;-18.158314;-67.848100;92.143153
1;1;-24.406956;-67.848100;143.231035
1;1;22.809952;-67.848100;163.714709
1;1;55.845895;-67.848100;124.247714
1;1;27.371084;-67.848100;81.373452
1;1;-21.819314;-67.848100;96.516833
1;1;-21.251414;-67.848100;147.982304
1;1;28.261167;-67.848100;162.036539
1;1;55.782961;-67.848100;118.544378
1;1;21.884164;-67.848100;79.815980
1;1;-24.869243;-67.848100;101.336577
1;1;-17.494794;-67.848100;152.274135
1;1;33.442318;-67.848100;159.651655
1;1;43.317306;-64.166181;91.463868
1;1;-7.620029;-64.166181;84.087883
1;1;-29.142036;-64.166181;130.840642
1;1;9.585340;-64.166181;164.740607
1;1;53.078331;-64.166181;137.220124
1;1;39.025589;-64.166181;87.707119
1;1;-12.439865;-64.166181;87.137667
1;1;-27.584729;-64.166181;136.327608
1;1;15.288674;-64.166181;164.803712
1;1;54.756665;-64.166181;131.768959
1;1;34.274414;-64.166181;84.551434
1;1;-16.813656;-64.166181;90.798535
1;1;-25.314913;-64.166181;141.560193
1;1;20.950187;-64.166181;164.111417
1;1;55.698763;-64.166181;126.143619
1;1;29.147377;-64.166181;82.052337
1;1;-20.664448;-64.166181;95.006077
1;1;-22.372524;-64.166181;146.446330
1;1;26.470268;-64.166181;162.675900
1;1;55.888050;-64.166181;120.443077
1;1;23.734683;-64.166181;80.253797
1;1;-23.924488;-64.166181;99.686263
1;1;-18.809330;-64.166181;150.900054
1;1;31.751795;-64.166181;160.522420
1;1;55.321195;-64.166181;114.767632
1;1;18.131565;-64.166181;79.187459
1;1;-26.536418;-64.166181;104.756748
1;1;-14.688024;-64.166181;154.843002
1;1;36.701842;-64.166181;157.688865
1;1;54.008171;-64.166181;109.217139
1;1;12.436608;-64.166181;78.872084
1;1;-28.454282;-64.166181;110.128321
1;1;-10.081118;-64.166181;158.205801
1;1;41.233317;-64.166181;154.225090
1;1;51.972081;-64.166181;103.889256
1;1;6.750009;-64.166181;79.313222
1;1;-29.644338;-64.166181;115.706472
1;1;-5.069667;-64.166181;160.929285
1;1;45.266491;-64.166181;150.192038
1;1;49.248748;-64.166181;98.877723
1;1;1.171823;-64.166181;80.503109
1;1;-30.085647;-64.166181;121.393057
1;1;0.258155;-64.166181;162.965535
1;1;48.730402;-64.166181;145.660667
1;1;45.886088;-64.166181;94.270716
1;1;-4.199808;-64.166181;82.420812
1;1;-29.770444;-64.166181;127.088024
1;1;5.808608;-64.166181;164.278726
1;1;51.564107;-64.166181;140.710706
1;1;41.943264;-64.166181;90.149291
1;1;-9.270373;-64.166181;85.032589
1;1;-28.704275;-64.166181;132.691174
1;1;11.484036;-64.166181;164.845752
1;1;53.717746;-64.166181;135.429244
1;1;37.489648;-64.166181;86.585963
1;1;-13.950657;-64.166181;88.292488
1;1;-26.905898;-64.166181;138.103922
1;1;17.184583;-64.166181;164.656638
1;1;55.153429;-64.166181;129.909206
1;1;32.603599;-64.166181;83.643426
1;1;-18.158314;-64.166181;92.143153
1;1;-24.406956;-64.166181;143.231035
1;1;22.809952;-64.166181;163.714709
1;1;55.845895;-64.166181;124.247714
1;1;27.371084;-64.166181;81.373452
1;1;-21.819314;-64.166181;96.516833
1;1;-21.251414;-64.166181;147.982304
1;1;28.261167;-64.166181;162.036539
1;1;55.782961;-64.166181;118.544378
1;1;21.884164;-64.166181;79.815980
1;1;-24.869243;-64.166181;101.336577
1;1;-17.494794;-64.166181;152.274135
1;1;33.442318;-64.166181;159.651655
1;1;43.317306;-61.843543;91.463868
1;1;-7.620029;-61.843543;84.087883
1;1;-29.142036;-61.843543;130.840642
1;1;9.585340;-61.843543;164.740607
1;1;53.078331;-61.843543;137.220124
1;1;39.025589;-61.843543;87.707119
1;1;-12.439865;-61.843543;87.137667
1;1;-27.584729;-61.843543;136.327608
1;1;15.288674;-61.843543;164.803712
1;1;54.756665;-61.843543;131.768959
1;1;34.274414;-61.843543;84.551434
1;1;-16.813656;-61.843543;90.798535
1;1;-25.314913;-61.843543;141.560193
1;1;20.950187;-61.843543;164.111417
1;1;55.698763;-61.843543;126.143619
1;1;29.147377;-61.843543;82.052337
1;1;-20.664448;-61.843543;95.006077
1;1;-22.372524;-61.843543;146.446330
1;1;26.470268;-61.843543;162.675900
1;1;55.888050;-61.843543;120.443077
1;1;23.734683;-61.843543;80.253797
1;1;-23.924488;-61.843543;99.686263
1;1;-18.809330;-61.843543;150.900054
1;1;31.751795;-61.843543;160.522420
1;1;55.321195;-61.843543;114.767632
1;1;18.131565;-61.843543;79.187459
1;1;-26.536418;-61.843543;104.756748
1;1;-14.688024;-61.843543;154.843002
1;1;36.701842;-61.843543;157.688865
1;1;54.008171;-61.843543;109.217139
1;1;12.436608;-61.843543;78.872084
1;1;-28.454282;-61.843543;110.128321
1;1;-10.081118;-61.843543;158.205801
1;1;41.233317;-61.843543;154.225090
1;1;51.972081;-61.843543;103.889256
1;1;6.750009;-61.843543;79.313222
1;1;-29.644338;-61.843543;115.706472
1;1;-5.069667;-61.843543;160.929285
1;1;45.266491;-61.843543;150.192038
1;1;49.248748;-61.843543;98.877723
1;1;1.171823;-61.843543;80.503109
1;1;-30.085647;-61.843543;121.393057
1;1;0.258155;-61.843543;162.965535
1;1;48.730402;-61.843543;145.660667
1;1;45.886088;-61.843543;94.270716
1;1;-4.199808;-61.843543;82.420812
1;1;-29.770444;-61.843543;127.088024
1;1;5.808608;-61.843543;164.278726
1;1;51.564107;-61.843543;140.710706
1;1;41.943264;-61.843543;90.149291
1;1;-9.270373;-61.843543;85.032589
1;1;-28.704275;-61.843543;132.691174
1;1;11.484036;-61.843543;164.845752
1;1;53.717746;-61.843543;135.429244
1;1;37.489648;-61.843543;86.585963
1;1;-13.950657;-61.843543;88.292488
1;1;-26.905898;-61.843543;138.103922
1;1;17.184583;-61.843543;164.656638
1;1;55.153429;-61.843543;129.909206
1;1;32.603599;-61.843543;83.643426
1;1;-18.158314;-61.843543;92.143153
1;1;-24.406956;-61.843543;143.231035
1;1;22.809952;-61.843543;163.714709
1;1;55.845895;-61.843543;124.247714
1;1;27.371084;-61.843543;81.373452
1;1;-21.819314;-61.843543;96.516833
1;1;-21.251414;-61.843543;147.982304
1;1;28.261167;-61.843543;162.036539
1;1;55.782961;-61.843543;118.544378
1;1;21.884164;-61.843543;79.815980
1;1;-24.869243;-61.843543;101.336577
1;1;-17.494794;-61.843543;152.274135
1;1;33.442318;-61.843543;159.651655
1;1;43.317306;-59.356781;91.463868
1;1;-7.620029;-59.356781;84.087883
1;1;-29.142036;-59.356781;130.840642
1;1;9.585340;-59.356781;164.740607
1;1;53.078331;-59.356781;137.220124
1;1;39.025589;-59.356781;87.707119
1;1;-12.439865;-59.356781;87.137667
1;1;-27.584729;-59.356781;136.327608
1;1;15.288674;-59.356781;164.803712
1;1;54.756665;-59.356781;131.768959
1;1;34.274414;-59.356781;84.551434
1;1;-16.813656;-59.356781;90.798535
1;1;-25.314913;-59.356781;141.560193
1;1;20.950187;-59.356781;164.111417
1;1;55.698763;-59.356781;126.143619
1;1;29.147377;-59.356781;82.052337
1;1;-20.664448;-59.356781;95.006077
1;1;-22.372524;-59.356781;146.446330
1;1;26.470268;-59.356781;162.675900
1;1;55.888050;-59.356781;120.443077
1;1;23.734683;-59.356781;80.253797
1;1;-23.924488;-59.356781;99.686263
1;1;-18.809330;-59.356781;150.900054
1;1;31.751795;-59.356781;160.522420
1;1;55.321195;-59.356781;114.767632
1;1;18.131565;-59.356781;79.187459
1;1;-26.536418;-59.356781;104.756748
1;1;-14.688024;-59.356781;154.843002
1;1;36.701842;-59.356781;157.688865
1;1;54.008171;-59.356781;109.217139
1;1;12.436608;-59.356781;78.872084
1;1;-28.454282;-59.356781;110.128321
1;1;-10.081118;-59.356781;158.205801
1;1;41.233317;-59.356781;154.225090
1;1;51.972081;-59.356781;103.889256
1;1;6.750009;-59.356781;79.313222
1;1;-29.644338;-59.356781;115.706472
1;1;-5.069667;-59.356781;160.929285
1;1;45.266491;-59.356781;150.192038
1;1;49.248748;-59.356781;98.877723
1;1;1.171823;-59.356781;80.503109
1;1;-30.085647;-59.356781;121.393057
1;1;0.258155;-59.356781;162.965535
1;1;48.730402;-59.356781;145.660667
1;1;45.886088;-59.356781;94.270716
1;1;-4.199808;-59.356781;82.420812
1;1;-29.770444;-59.356781;127.088024
1;1;5.808608;-59.356781;164.278726
1;1;51.564107;-59.356781;140.710706
1;1;41.943264;-59.356781;90.149291
1;1;-9.270373;-59.356781;85.032589
1;1;-28.704275;-59.356781;132.691174
1;1;11.484036;-59.356781;164.845752
1;1;53.717746;-59.356781;135.429244
1;1;37.489648;-59.356781;86.585963
1;1;-13.950657;-59.356781;88.292488
1;1;-26.905898;-59.356781;138.103922
1;1;17.184583;-59.356781;164.656638
1;1;55.153429;-59.356781;129.909206
1;1;32.603599;-59.356781;83.643426
1;1;-18.158314;-59.356781;92.143153
1;1;-24.406956;-59.356781;143.231035
1;1;22.809952;-59.356781;163.714709
1;1;55.845895;-59.356781;124.247714
1;1;27.371084;-59.356781;81.373452
1;1;-21.819314;-59.356781;96.516833
1;1;-21.251414;-59.356781;147.982304
1;1;28.261167;-59.356781;162.036539
1;1;55.782961;-59.356781;118.544378
1;1;21.884164;-59.356781;79.815980
1;1;-24.869243;-59.356781;101.336577
1;1;-17.494794;-59.356781;152.274135
1;1;33.442318;-59.356781;159.651655
1;1;43.317306;-57.083009;91.463868
1;1;-7.620029;-57.083009;84.087883
1;1;-29.142036;-57.083009;130.840642
1;1;9.585340;-57.083009;164.740607
1;1;53.078331;-57.083009;137.220124
1;1;39.025589;-57.083009;87.707119
1;1;-12.439865;-57.083009;87.137667
1;1;-27.584729;-57.083009;136.327608
1;1;15.288674;-57.083009;164.803712
1;1;54.756665;-57.083009;131.768959
1;1;34.274414;-57.083009;84.551434
1;1;-16.813656;-57.083009;90.798535
1;1;-25.314913;-57.083009;141.560193
1;1;20.950187;-57.083009;164.111417
1;1;55.698763;-57.083009;126.143619
1;1;29.147377;-57.083009;82.052337
1;1;-20.664448;-57.083009;95.006077
1;1;-22.372524;-57.083009;146.446330
1;1;26.470268;-57.083009;162.675900
1;1;55.888050;-57.083009;120.443077
1;1;23.734683;-57.083009;80.253797
1;1;-23.924488;-57.083009;99.686263
1;1;-18.809330;-57.083009;150.900054
1;1;31.751795;-57.083009;160.522420
1;1;55.321195;-57.083009;114.767632
1;1;18.131565;-57.083009;79.187459
1;1;-26.536418;-57.083009;104.756748
1;1;-14.688024;-57.083009;154.843002
1;1;36.701842;-57.083009;157.688865
1;1;54.008171;-57.083009;109.217139
1;1;12.436608;-57.083009;78.872084
1;1;-28.454282;-57.083009;110.128321
1;1;-10.081118;-57.083009;158.205801
1;1;41.233317;-57.083009;154.225090
1;1;51.972081;-57.083009;103.889256
1;1;6.750009;-57.083009;79.313222
1;1;-29.644338;-57.083009;115.706472
1;1;-5.069667;-57.083009;160.929285
1;1;45.266491;-57.083009;150.192038
1;1;49.248748;-57.083009;98.877723
1;1;1.171823;-57.083009;80.503109
1;1;-30.085647;-57.083009;121.393057
1;1;0.258155;-57.083009;162.965535
1;1;48.730402;-57.083009;145.660667
1;1;45.886088;-57.083009;94.270716
1;1;-4.199808;-57.083009;82.420812
1;1;-29.770444;-57.083009;127.088024
1;1;5.808608;-57.083009;164.278726
1;1;51.564107;-57.083009;140.710706
1;1;41.943264;-57.083009;90.149291
1;1;-9.270373;-57.083009;85.032589
1;1;-28.704275;-57.083009;132.691174
1;1;11.484036;-57.083009;164.845752
1;1;53.717746;-57.083009;135.429244
1;1;37.489648;-57.083009;86.585963
1;1;-13.950657;-57.083009;88.292488
1;1;-26.905898;-57.083009;138.103922
1;1;17.184583;-57.083009;164.656638
1;1;55.153429;-57.083009;129.909206
1;1;32.603599;-57.083009;83.643426
1;1;-18.158314;-57.083009;92.143153
1;1;-24.406956;-57.083009;143.231035
1;1;22.809952;-57.083009;163.714709
1;1;55.845895;-57.083009;124.247714
1;1;27.371084;-57.083009;81.373452
1;1;-21.819314;-57.083009;96.516833
1;1;-21.251414;-57.083009;147.982304
1;1;28.261167;-57.083009;162.036539
1;1;55.782961;-57.083009;118.544378
1;1;21.884164;-57.083009;79.815980
1;1;-24.869243;-57.083009;101.336577
1;1;-17.494794;-57.083009;152.274135
1;1;33.442318;-57.083009;159.651655
1;1;43.317306;-54.167038;91.463868
1;1;-7.620029;-54.167038;84.087883
1;1;-29.142036;-54.167038;130.840642
1;1;9.585340;-54.167038;164.740607
1;1;53.078331;-54.167038;137.220124
1;1;39.025589;-54.167038;87.707119
1;1;-12.439865;-54.167038;87.137667
1;1;-27.584729;-54.167038;136.327608
1;1;15.288674;-54.167038;164.803712
1;1;54.756665;-54.167038;131.768959
1;1;34.274414;-54.167038;84.551434
1;1;-16.813656;-54.167038;90.798535
1;1;-25.314913;-54.167038;141.560193
1;1;20.950187;-54.167038;164.111417
1;1;55.698763;-54.167038;126.143619
1;1;29.147377;-54.167038;82.052337
1;1;-20.664448;-54.167038;95.006077
1;1;-22.372524;-54.167038;146.446330
1;1;26.470268;-54.167038;162.675900
1;1;55.888050;-54.167038;120.443077
1;1;23.734683;-54.167038;80.253797
1;1;-23.924488;-54.167038;99.686263
1;1;-18.809330;-54.167038;150.900054
1;1;31.751795;-54.167038;160.522420
1;1;55.321195;-54.167038;114.767632
1;1;18.131565;-54.167038;79.187459
1;1;-26.536418;-54.167038;104.756748
1;1;-14.688024;-54.167038;154.843002
1;1;36.701842;-54.167038;157.688865
1;1;54.008171;-54.167038;109.217139
1;1;12.436608;-54.167038;78.872084
1;1;-28.454282;-54.167038;110.128321
1;1;-10.081118;-54.167038;158.205801
1;1;41.233317;-54.167038;154.225090
1;1;51.972081;-54.167038;103.889256
1;1;6.750009;-54.167038;79.313222
1;1;-29.644338;-54.167038;115.706472
1;1;-5.069667;-54.167038;160.929285
1;1;45.266491;-54.167038;150.192038
1;1;49.248748;-54.167038;98.877723
1;1;1.171823;-54.167038;80.503109
1;1;-30.085647;-54.167038;121.393057
1;1;0.258155;-54.167038;162.965535
1;1;48.730402;-54.167038;145.660667
1;1;45.886088;-54.167038;94.270716
1;1;-4.199808;-54.167038;82.420812
1;1;-29.770444;-54.167038;127.088024
1;1;5.808608;-54.167038;164.278726
1;1;51.564107;-54.167038;140.710706
1;1;41.943264;-54.167038;90.149291
1;1;-9.270373;-54.167038;85.032589
1;1;-28.704275;-54.167038;132.691174
1;1;11.484036;-54.167038;164.845752
1;1;53.717746;-54.167038;135.429244
1;1;37.489648;-54.167038;86.585963
1;1;-13.950657;-54.167038;88.292488
1;1;-26.905898;-54.167038;138.103922
1;1;17.184583;-54.167038;164.656638
1;1;55.153429;-54.167038;129.909206
1;1;32.603599;-54.167038;83.643426
1;1;-18.158314;-54.167038;92.143153
1;1;-24.406956;-54.167038;143.231035
1;1;22.809952;-54.167038;163.714709
1;1;55.845895;-54.167038;124.247714
1;1;27.371084;-54.167038;81.373452
1;1;-21.819314;-54.167038;96.516833
1;1;-21.251414;-54.167038;147.982304
1;1;28.261167;-54.167038;162.036539
1;1;55.782961;-54.167038;118.544378
1;1;21.884164;-54.167038;79.815980
1;1;-24.869243;-54.167038;101.336577
1;1;-17.494794;-54.167038;152.274135
1;1;33.442318;-54.167038;159.651655
1;1;43.317306;-51.063513;91.463868
1;1;-7.620029;-51.063513;84.087883
1;1;-29.142036;-51.063513;130.840642
1;1;9.585340;-51.063513;164.740607
1;1;53.078331;-51.063513;137.220124
1;1;39.025589;-51.063513;87.707119
1;1;-12.439865;-51.063513;87.137667
1;1;-27.584729;-51.063513;136.327608
1;1;15.288674;-51.063513;164.803712
1;1;54.756665;-51.063513;131.768959
1;1;34.274414;-51.063513;84.551434
1;1;-16.813656;-51.063513;90.798535
1;1;-25.314913;-51.063513;141.560193
1;1;20.950187;-51.063513;164.111417
1;1;55.698763;-51.063513;126.143619
1;1;29.147377;-51.063513;82.052337
1;1;-20.664448;-51.063513;95.006077
1;1;-22.372524;-51.063513;146.446330
1;1;26.470268;-51.063513;162.675900
1;1;55.888050;-51.063513;120.443077
1;1;23.734683;-51.063513;80.253797
1;1;-23.924488;-51.063513;99.686263
1;1;-18.809330;-51.063513;150.900054
1;1;31.751795;-51.063513;160.522420
1;1;55.321195;-51.063513;114.767632
1;1;18.131565;-51.063513;79.187459
1;1;-26.536418;-51.063513;104.756748
