Type;ID;X;Y;Z
2;1;3.19108;2.27499;65.5372
2;1;-60.9207;2.27499;-24.3714
2;1;47.5129;2.27499;-45.253
2;1;21.3761;2.27499;62.0352
2;1;-65.304;2.27499;-6.37854
2;1;32.9761;2.27499;-56.7264
2;1;37.8583;2.27499;53.5915
2;1;-64.4853;2.27499;12.1225
2;1;15.8124;2.27499;-63.681
2;1;51.3247;2.27499;40.8788
2;1;-58.5296;2.27499;29.6578
2;1;-2.61086;2.27499;-65.5628
2;1;60.7026;2.27499;24.9097
2;1;-47.9115;2.27499;44.8306
2;1;-20.8261;2.27499;-62.222
2;1;65.245;2.27499;6.95632
2;1;-33.4769;2.27499;56.4323
2;1;-37.3824;2.27499;-53.9245
2;1;64.59;2.27499;-11.5512
2;1;-16.3754;2.27499;63.5385
2;1;-50.9608;2.27499;-41.3315
2;1;58.7898;2.27499;-29.1386
2;1;2.03044;2.27499;65.5834
2;1;-60.4798;2.27499;-25.446
2;1;48.3065;2.27499;-44.4048
2;1;20.2746;2.27499;62.4039
2;1;-65.1809;2.27499;-7.53355
2;1;33.9751;2.27499;-56.1337
2;1;36.9037;2.27499;54.2533
2;1;-64.6897;2.27499;10.9791
2;1;16.9372;2.27499;-63.3911
2;1;50.593;2.27499;41.781
2;1;-59.0454;2.27499;28.6171
2;1;-1.44987;2.27499;-65.5988
2;1;60.2522;2.27499;25.9804
2;1;-48.6976;2.27499;43.9755
2;1;-19.7214;2.27499;-62.5809
2;1;65.1116;2.27499;8.11019
2;1;-34.4706;2.27499;55.8308
2;1;-36.422;2.27499;-54.5778
2;1;64.7844;2.27499;-10.406
2;1;-17.4976;2.27499;63.2387
2;1;-50.2212;2.27499;-42.2271
2;1;59.2964;2.27499;-28.0933
2;1;0.869173;2.27499;65.609
2;1;-60.0198;2.27499;-26.5127
2;1;49.085;2.27499;-43.5427
2;1;19.1667;2.27499;62.753
2;1;-65.0373;2.27499;-8.68619
2;1;34.9634;2.27499;-55.5235
2;1;35.9375;2.27499;54.8981
2;1;-64.874;2.27499;9.83221
2;1;18.0567;2.27499;-63.0814
2;1;49.8455;2.27499;42.67
2;1;-59.5428;2.27499;27.5674
2;1;-0.288413;2.27499;-65.6142
2;1;59.7828;2.27499;27.0429
2;1;-49.4684;2.27499;43.1066
2;1;-18.6105;2.27499;-62.9202
2;1;64.9579;2.27499;9.26152
2;1;-35.4535;2.27499;55.2119
2;1;-35.4502;2.27499;-55.214
2;1;64.9584;2.27499;-9.2576
2;1;-18.6143;2.27499;62.9191
2;1;65.4611;5.03244;0
2;1;-27.2414;5.03244;59.5236
2;1;-42.7882;5.03244;-49.5411
2;1;62.8538;5.03244;-18.2908
2;1;-9.52459;5.03244;64.7645
2;1;-54.9265;5.03244;-35.6122
2;1;55.2396;5.03244;-35.1246
2;1;8.95097;5.03244;64.8462
2;1;-62.6894;5.03244;-18.8465
2;1;43.225;5.03244;-49.1604
2;1;26.7135;5.03244;59.7624
2;1;-65.4585;5.03244;-0.579416
2;1;27.7672;5.03244;-59.2801
2;1;42.348;5.03244;49.9179
2;1;-63.0132;5.03244;17.7338
2;1;10.0975;5.03244;-64.6776
2;1;54.6092;5.03244;36.097
2;1;-55.5483;5.03244;34.6343
2;1;-8.37664;5.03244;-64.9229
2;1;62.5201;5.03244;19.4006
2;1;-43.6585;5.03244;48.7759
2;1;-26.1835;5.03244;-59.9965
2;1;65.4508;5.03244;1.15879
2;1;-28.2908;5.03244;59.032
2;1;-41.9045;5.03244;-50.2908
2;1;63.1677;5.03244;-17.1753
2;1;-10.6696;5.03244;64.5857
2;1;-54.2875;5.03244;-36.5789
2;1;55.8527;5.03244;-34.1413
2;1;7.80166;5.03244;64.9945
2;1;-62.346;5.03244;-19.9532
2;1;44.0885;5.03244;-48.3876
2;1;25.6514;5.03244;60.2259
2;1;-65.438;5.03244;-1.73807
2;1;28.8122;5.03244;-58.7793
2;1;41.4578;5.03244;50.6597
2;1;-63.3173;5.03244;16.6156
2;1;11.2408;5.03244;-64.4887
2;1;53.9616;5.03244;37.058
2;1;-56.1527;5.03244;33.6456
2;1;-7.22607;5.03244;-65.061
2;1;62.1669;5.03244;20.5043
2;1;-44.5151;5.03244;47.9954
2;1;-25.1173;5.03244;-60.4506
2;1;65.42;5.03244;2.31721
2;1;-29.3314;5.03244;58.522
2;1;-41.0077;5.03244;-51.0247
2;1;63.4619;5.03244;-16.0545
2;1;-11.8112;5.03244;64.3867
2;1;-53.6315;5.03244;-37.5342
2;1;56.4483;5.03244;-33.1472
2;1;6.64991;5.03244;65.1224
2;1;-61.983;5.03244;-21.0537
2;1;44.9381;5.03244;-47.5995
2;1;24.5813;5.03244;60.6705
2;1;-65.397;5.03244;-2.89617
2;1;29.8482;5.03244;-58.2601
2;1;40.5545;5.03244;51.3857
2;1;-63.6015;5.03244;15.4921
2;1;12.3806;5.03244;-64.2796
2;1;53.2972;5.03244;38.0074
2;1;-56.7395;5.03244;32.6463
2;1;-6.07323;5.03244;-65.1787
2;1;61.7942;5.03244;21.6016
2;1;-45.3577;5.03244;47.1999
2;1;-24.0433;5.03244;-60.8857
2;1;65.3688;5.03244;3.47491
2;1;-30.3627;5.03244;57.9936
2;1;-40.0981;5.03244;-51.7426
2;1;63.7361;5.03244;-14.9285
2;1;-12.9491;5.03244;64.1675
2;1;-52.9587;5.03244;-38.4777
2;1;57.0262;5.03244;-32.1428
2;1;5.49607;5.03244;65.2299
2;1;-61.6006;5.03244;-22.1477
2;1;45.7737;5.03244;-46.7966
2;1;23.5034;5.03244;61.0962
2;1;-65.3355;5.03244;-4.05337
2;1;30.8749;5.03244;-57.7226
2;1;39.6385;5.03244;52.0955
2;1;-63.8657;5.03244;14.3638
2;1;13.5165;5.03244;-64.0504
2;1;52.616;5.03244;38.9449
2;1;-57.3085;5.03244;31.6368
2;1;-4.91849;5.03244;-65.276
2;1;61.4021;5.03244;22.692
2;1;-46.1861;5.03244;46.3896
2;1;-22.9617;5.03244;-61.3018
2;1;65.297;5.03244;4.63152
2;1;-31.3846;5.03244;57.447
2;1;-39.1758;5.03244;-52.4443
2;1;63.9904;5.03244;-13.798
2;1;-14.0829;5.03244;63.9283
2;1;-52.2692;5.03244;-39.4091
2;1;57.5863;5.03244;-31.1283
2;1;4.34052;5.03244;65.317
2;1;-61.1989;5.03244;-23.2346
2;1;46.5949;5.03244;-45.979
2;1;22.4182;5.03244;61.5026
2;1;-65.2535;5.03244;-5.2093
2;1;31.8918;5.03244;-57.167
2;1;38.7101;5.03244;52.789
2;1;-64.11;5.03244;13.231
2;1;14.6482;5.03244;-63.8011
2;1;51.9184;5.03244;39.8702
2;1;-57.8596;5.03244;30.6174
2;1;-3.76221;5.03244;-65.3529
2;1;60.9908;5.03244;23.7754
2;1;-47.0001;5.03244;45.5647
2;1;-21.873;5.03244;-61.6987
2;1;65.2048;5.03244;5.78667
2;1;-32.3966;5.03244;56.8825
2;1;-38.2413;5.03244;-53.1296
2;1;64.2246;5.03244;-12.663
2;1;-15.2124;5.03244;63.669
2;1;-51.5634;5.03244;-40.3282
2;1;58.1283;5.03244;-30.104
2;1;3.1836;5.03244;65.3836
2;1;-60.778;5.03244;-24.3143
2;1;47.4015;5.03244;-45.1469
2;1;21.326;5.03244;61.8899
2;1;-65.151;5.03244;-6.3636
2;1;32.8988;5.03244;-56.5935
2;1;37.7696;5.03244;53.466
2;1;-64.3342;5.03244;12.0941
2;1;15.7754;5.03244;-63.5318
2;1;51.2044;5.03244;40.783
2;1;-58.3925;5.03244;29.5883
2;1;-2.60475;5.03244;-65.4092
2;1;60.5604;5.03244;24.8514
2;1;-47.7993;5.03244;44.7256
2;1;-20.7774;5.03244;-62.0762
2;1;65.0922;5.03244;6.94002
2;1;-33.3984;5.03244;56.3001
2;1;-37.2948;5.03244;-53.7982
2;1;64.4387;5.03244;-11.5242
2;1;-16.3371;5.03244;63.3897
2;1;-50.8415;5.03244;-41.2347
2;1;58.6521;5.03244;-29.0703
2;1;2.02569;5.03244;65.4297
2;1;-60.3381;5.03244;-25.3864
2;1;48.1933;5.03244;-44.3008
2;1;20.2271;5.03244;62.2577
2;1;-65.0282;5.03244;-7.5159
2;1;33.8955;5.03244;-56.0022
2;1;36.8172;5.03244;54.1262
2;1;-64.5382;5.03244;10.9533
2;1;16.8975;5.03244;-63.2426
2;1;50.4745;5.03244;41.6831
2;1;-58.9071;5.03244;28.55
2;1;-1.44647;5.03244;-65.4451
2;1;60.111;5.03244;25.9195
2;1;-48.5835;5.03244;43.8725
2;1;-19.6752;5.03244;-62.4343
2;1;64.9591;5.03244;8.09119
2;1;-34.3898;5.03244;55.7
2;1;-36.3367;5.03244;-54.45
2;1;64.6326;5.03244;-10.3817
2;1;-17.4566;5.03244;63.0906
2;1;-50.1036;5.03244;-42.1282
2;1;59.1575;5.03244;-28.0275
2;1;0.867137;5.03244;65.4553
2;1;-59.8792;5.03244;-26.4505
2;1;48.97;5.03244;-43.4407
2;1;19.1218;5.03244;62.606
2;1;-64.8849;5.03244;-8.66584
2;1;34.8815;5.03244;-55.3934
2;1;35.8533;5.03244;54.7695
2;1;-64.722;5.03244;9.80917
2;1;18.0144;5.03244;-62.9336
2;1;49.7287;5.03244;42.57
2;1;-59.4033;5.03244;27.5028
2;1;-0.287738;5.03244;-65.4604
2;1;59.6428;5.03244;26.9795
2;1;-49.3525;5.03244;43.0056
2;1;-18.5669;5.03244;-62.7728
2;1;64.8057;5.03244;9.23982
2;1;-35.3704;5.03244;55.0825
2;1;-35.3671;5.03244;-55.0847
2;1;64.8063;5.03244;-9.23591
2;1;-18.5707;5.03244;62.7717
2;1;65.2205;7.53434;0
2;1;-27.1413;7.53434;59.3048
2;1;-42.631;7.53434;-49.359
2;1;62.6228;7.53434;-18.2236
2;1;-9.48958;7.53434;64.5264
2;1;-54.7246;7.53434;-35.4813
2;1;55.0366;7.53434;-34.9955
2;1;8.91807;7.53434;64.6079
2;1;-62.459;7.53434;-18.7772
2;1;43.0662;7.53434;-48.9798
2;1;26.6153;7.53434;59.5427
2;1;-65.2179;7.53434;-0.577287
2;1;27.6652;7.53434;-59.0623
2;1;42.1924;7.53434;49.7344
2;1;-62.7816;7.53434;17.6686
2;1;10.0604;7.53434;-64.4399
2;1;54.4084;7.53434;35.9643
2;1;-55.3442;7.53434;34.507
2;1;-8.34585;7.53434;-64.6843
2;1;62.2904;7.53434;19.3293
2;1;-43.498;7.53434;48.5966
2;1;-26.0872;7.53434;-59.776
2;1;65.2103;7.53434;1.15453
2;1;-28.1869;7.53434;58.8151
2;1;-41.7505;7.53434;-50.1059
2;1;62.9355;7.53434;-17.1122
2;1;-10.6303;7.53434;64.3483
2;1;-54.088;7.53434;-36.4445
2;1;55.6474;7.53434;-34.0158
2;1;7.77299;7.53434;64.7556
2;1;-62.1168;7.53434;-19.8799
2;1;43.9265;7.53434;-48.2097
2;1;25.5571;7.53434;60.0045
2;1;-65.1975;7.53434;-1.73168
2;1;28.7063;7.53434;-58.5633
2;1;41.3054;7.53434;50.4735
2;1;-63.0845;7.53434;16.5545
2;1;11.1995;7.53434;-64.2517
2;1;53.7633;7.53434;36.9218
2;1;-55.9463;7.53434;33.5219
2;1;-7.19951;7.53434;-64.8219
2;1;61.9384;7.53434;20.4289
2;1;-44.3515;7.53434;47.819
2;1;-25.025;7.53434;-60.2284
2;1;65.1796;7.53434;2.30869
2;1;-29.2236;7.53434;58.3069
2;1;-40.857;7.53434;-50.8372
2;1;63.2286;7.53434;-15.9955
2;1;-11.7678;7.53434;64.1501
2;1;-53.4344;7.53434;-37.3962
2;1;56.2409;7.53434;-33.0254
2;1;6.62547;7.53434;64.8831
2;1;-61.7552;7.53434;-20.9764
2;1;44.773;7.53434;-47.4246
2;1;24.4909;7.53434;60.4475
2;1;-65.1566;7.53434;-2.88553
2;1;29.7385;7.53434;-58.0459
2;1;40.4054;7.53434;51.1968
2;1;-63.3677;7.53434;15.4352
2;1;12.3351;7.53434;-64.0434
2;1;53.1013;7.53434;37.8677
2;1;-56.531;7.53434;32.5263
2;1;-6.05091;7.53434;-64.9392
2;1;61.5671;7.53434;21.5222
2;1;-45.191;7.53434;47.0264
2;1;-23.9549;7.53434;-60.662
2;1;65.1285;7.53434;3.46214
2;1;-30.2511;7.53434;57.7804
2;1;-39.9507;7.53434;-51.5524
2;1;63.5018;7.53434;-14.8737
2;1;-12.9015;7.53434;63.9317
2;1;-52.764;7.53434;-38.3363
2;1;56.8167;7.53434;-32.0247
2;1;5.47587;7.53434;64.9902
2;1;-61.3742;7.53434;-22.0663
2;1;45.6055;7.53434;-46.6246
2;1;23.417;7.53434;60.8716
2;1;-65.0953;7.53434;-4.03847
2;1;30.7614;7.53434;-57.5104
2;1;39.4928;7.53434;51.904
2;1;-63.631;7.53434;14.311
2;1;13.4669;7.53434;-63.815
2;1;52.4226;7.53434;38.8018
2;1;-57.0979;7.53434;31.5205
2;1;-4.90041;7.53434;-65.0361
2;1;61.1765;7.53434;22.6086
2;1;-46.0164;7.53434;46.2191
2;1;-22.8773;7.53434;-61.0765
2;1;65.057;7.53434;4.61449
2;1;-31.2692;7.53434;57.2359
2;1;-39.0319;7.53434;-52.2516
2;1;63.7552;7.53434;-13.7472
2;1;-14.0312;7.53434;63.6933
2;1;-52.0771;7.53434;-39.2643
2;1;57.3746;7.53434;-31.0139
2;1;4.32457;7.53434;65.0769
2;1;-60.974;7.53434;-23.1493
2;1;46.4237;7.53434;-45.81
2;1;22.3358;7.53434;61.2766
2;1;-65.0136;7.53434;-5.19015
2;1;31.7746;7.53434;-56.9569
2;1;38.5678;7.53434;52.595
2;1;-63.8744;7.53434;13.1824
2;1;14.5944;7.53434;-63.5666
2;1;51.7275;7.53434;39.7237
2;1;-57.6469;7.53434;30.5048
2;1;-3.74838;7.53434;-65.1127
2;1;60.7667;7.53434;23.688
2;1;-46.8273;7.53434;45.3973
2;1;-21.7926;7.53434;-61.4719
2;1;64.9652;7.53434;5.76541
2;1;-32.2775;7.53434;56.6734
2;1;-38.1008;7.53434;-52.9343
2;1;63.9886;7.53434;-12.6165
2;1;-15.1565;7.53434;63.4349
2;1;-51.3739;7.53434;-40.18
2;1;57.9147;7.53434;-29.9934
2;1;3.1719;7.53434;65.1433
2;1;-60.5546;7.53434;-24.225
2;1;47.2273;7.53434;-44.981
2;1;21.2476;7.53434;61.6624
2;1;-64.9116;7.53434;-6.34021
2;1;32.7779;7.53434;-56.3855
2;1;37.6308;7.53434;53.2695
2;1;-64.0977;7.53434;12.0496
2;1;15.7174;7.53434;-63.2983
2;1;51.0163;7.53434;40.6332
2;1;-58.1779;7.53434;29.4796
2;1;-2.59517;7.53434;-65.1688
2;1;60.3378;7.53434;24.76
2;1;-47.6236;7.53434;44.5612
2;1;-20.701;7.53434;-61.848
2;1;64.8529;7.53434;6.91451
2;1;-33.2757;7.53434;56.0931
2;1;-37.1578;7.53434;-53.6005
2;1;64.2019;7.53434;-11.4818
2;1;-16.277;7.53434;63.1567
2;1;-50.6546;7.53434;-41.0831
2;1;58.4365;7.53434;-28.9635
2;1;2.01824;7.53434;65.1892
2;1;-60.1163;7.53434;-25.2931
2;1;48.0162;7.53434;-44.1379
2;1;20.1527;7.53434;62.0289
2;1;-64.7892;7.53434;-7.48827
2;1;33.7709;7.53434;-55.7964
2;1;36.6819;7.53434;53.9273
2;1;-64.301;7.53434;10.9131
2;1;16.8354;7.53434;-63.0102
2;1;50.289;7.53434;41.5299
2;1;-58.6906;7.53434;28.4451
2;1;-1.44115;7.53434;-65.2046
2;1;59.8901;7.53434;25.8242
2;1;-48.405;7.53434;43.7112
2;1;-19.6029;7.53434;-62.2048
2;1;64.7204;7.53434;8.06145
2;1;-34.2634;7.53434;55.4953
2;1;-36.2031;7.53434;-54.2498
2;1;64.3951;7.53434;-10.3435
2;1;-17.3925;7.53434;62.8587
2;1;-49.9194;7.53434;-41.9734
2;1;58.9401;7.53434;-27.9245
2;1;0.86395;7.53434;65.2148
2;1;-59.6591;7.53434;-26.3533
2;1;48.79;7.53434;-43.2811
2;1;19.0516;7.53434;62.3759
2;1;-64.6465;7.53434;-8.63399
2;1;34.7533;7.53434;-55.1899
2;1;35.7215;7.53434;54.5682
2;1;-64.4841;7.53434;9.77312
2;1;17.9482;7.53434;-62.7023
2;1;49.5459;7.53434;42.4136
2;1;-59.1849;7.53434;27.4017
2;1;-0.28668;7.53434;-65.2199
2;1;59.4235;7.53434;26.8804
2;1;-49.1712;7.53434;42.8475
2;1;-18.4987;7.53434;-62.5421
2;1;64.5675;7.53434;9.20586
2;1;-35.2404;7.53434;54.8801
2;1;-35.2371;7.53434;-54.8822
2;1;64.5681;7.53434;-9.20197
2;1;-18.5025;7.53434;62.5409
2;1;64.9042;9.89529;0
2;1;-27.0097;9.89529;59.0173
2;1;-42.4242;9.89529;-49.1197
2;1;62.3191;9.89529;-18.1353
2;1;-9.44357;9.89529;64.2135
2;1;-54.4593;9.89529;-35.3093
2;1;54.7697;9.89529;-34.8259
2;1;8.87483;9.89529;64.2946
2;1;-62.1562;9.89529;-18.6861
