Number;Type;X;Y;Z
1;3;0.990221;0.772440;1.097700
1;3;0.966208;0.356280;1.009660
1;3;0.365055;0.326653;0.411151
1;3;0.285688;0.033026;0.287360
1;3;0.711778;0.146147;0.725813
1;3;0.018761;0.448032;0.087776
1;3;0.358586;0.120288;0.372868
1;3;0.363497;0.645880;0.458946
1;3;0.641197;0.751181;0.749583
1;3;0.018610;0.512471;0.097585
1;3;0.139510;0.800020;0.261472
1;3;0.065243;0.598009;0.156878
1;3;0.023577;0.323078;0.073223
1;3;0.816793;0.227902;0.842201
1;3;0.814648;0.179615;0.832620
1;3;0.976502;0.392527;1.025433
1;3;0.623227;0.671211;0.719471
1;3;0.367106;0.756597;0.479622
1;3;0.481814;0.470597;0.548753
1;3;0.759746;0.647082;0.850621
1;3;0.454893;0.150895;0.472747
1;3;0.457711;0.283797;0.496071
1;3;0.526972;0.336181;0.572595
1;3;0.692938;0.454837;0.754905
1;3;0.617057;0.362081;0.665600
1;3;0.529276;0.642674;0.622239
1;3;0.707578;0.349946;0.753159
1;3;0.910802;0.044180;0.906687
1;3;0.693297;0.502966;0.762697
1;3;0.194615;0.939498;0.337470
1;3;0.638514;0.061625;0.640367
1;3;0.563581;0.018035;0.559597
1;3;0.732484;0.660757;0.825800
1;3;0.126303;0.491481;0.200740
1;3;0.918391;0.125571;0.926764
1;3;0.084772;0.233659;0.119864
1;3;0.984135;0.149523;0.995419
1;3;0.809023;0.656073;0.900695
1;3;0.980843;0.132493;0.989535
1;3;0.457745;0.144266;0.474541
1;3;0.830844;0.694227;0.928150
1;3;0.054488;0.500205;0.131137
1;3;0.668881;0.782290;0.781743
1;3;0.422818;0.206695;0.449681
1;3;0.297255;0.518740;0.373852
1;3;0.588188;0.815839;0.707204
1;3;0.510454;0.488164;0.579764
1;3;0.576758;0.389079;0.629958
1;3;0.500334;0.638916;0.593063
1;3;0.561477;0.306846;0.602152
1;3;0.341175;0.057703;0.345994
1;3;0.851236;0.504669;0.919002
1;3;0.863311;0.353027;0.907497
1;3;0.904375;0.164739;0.918969
1;3;0.109228;0.362412;0.163924
1;3;0.440733;0.517857;0.515470
1;3;0.313602;0.737198;0.423763
1;3;0.038943;0.889831;0.175993
1;3;0.650954;0.728151;0.755664
1;3;0.519905;0.045029;0.520618
1;3;0.889821;0.826676;1.006888
1;3;0.057658;0.896058;0.195445
1;3;0.648026;0.006183;0.641196
1;3;0.588078;0.773411;0.700539
1;3;0.826836;0.772745;0.936325
1;3;0.284398;0.025261;0.284885
1;3;0.058711;0.731317;0.171026
1;3;0.126530;0.877505;0.260622
1;3;0.922560;0.676443;1.016016
1;3;0.395199;0.129694;0.410495
1;3;0.794213;0.010448;0.786286
1;3;0.999791;0.578590;1.077197
1;3;0.555364;0.724764;0.660699
1;3;0.324122;0.401676;0.382305
1;3;0.052208;0.557316;0.137710
1;3;0.598186;0.629342;0.688259
1;3;0.157953;0.024965;0.159913
1;3;0.341291;0.757623;0.454276
1;3;0.914263;0.827607;1.031180
1;3;0.444888;0.211606;0.472245
1;3;0.563412;0.792929;0.679185
1;3;0.894488;0.364710;0.940105
1;3;0.351928;0.791600;0.470036
1;3;0.222668;0.334652;0.271711
1;3;0.266457;0.693097;0.370369
1;3;0.688247;0.399364;0.741697
1;3;0.208034;0.852550;0.337291
1;3;0.901603;0.723983;1.002658
1;3;0.454841;0.539184;0.532704
1;3;0.919272;0.553055;0.993699
1;3;0.586442;0.248619;0.617819
1;3;0.391897;0.662932;0.489641
1;3;0.713684;0.926386;0.848276
1;3;0.823445;0.108536;0.830325
1;3;0.384296;0.704359;0.488533
1;3;0.956213;0.767325;1.063310
1;3;0.614044;0.880702;0.742773
1;3;0.035235;0.678420;0.139657
1;3;0.817414;0.421543;0.872740
1;3;0.892821;0.625489;0.978759
1;3;0.258762;0.270065;0.297390
1;3;0.193130;0.929469;0.334453
1;3;0.853404;0.463533;0.914787
1;3;0.487185;0.591797;0.572790
1;3;0.269604;0.651749;0.367089
1;3;0.264036;0.881346;0.397070
1;3;0.427174;0.624895;0.518616
1;3;0.073205;0.196234;0.102652
1;3;0.057688;0.776183;0.176949
1;3;0.843973;0.689372;0.940372
1;3;0.324891;0.234421;0.357216
1;3;0.738130;0.404467;0.791770
1;3;0.252067;0.062006;0.258621
1;3;0.430763;0.265397;0.466603
1;3;0.331573;0.178044;0.355105
1;3;0.633051;0.353823;0.680126
1;3;0.644714;0.497698;0.713884
1;3;0.187637;0.083822;0.198337
1;3;0.423387;0.929774;0.561990
1;3;0.393627;0.864316;0.522472
1;3;0.193406;0.664366;0.293756
1;3;0.207114;0.613149;0.299384
1;3;0.144552;0.242457;0.180285
1;3;0.592372;0.939674;0.730476
1;3;0.831028;0.611477;0.915544
1;3;0.077385;0.662082;0.178776
1;3;0.372509;0.675352;0.472405
1;3;0.374496;0.183990;0.398431
1;3;0.988409;0.925814;1.119613
1;3;0.480393;0.940993;0.620046
1;3;0.980929;0.553687;1.054712
1;3;0.193057;0.048254;0.198195
1;3;0.124983;0.327014;0.174020
1;3;0.822409;0.836772;0.941847
1;3;0.400594;0.832712;0.524471
1;3;0.607547;0.834688;0.729243
1;3;0.693399;0.209002;0.717369
1;3;0.565691;0.176778;0.586214
1;3;0.594378;0.236175;0.623736
1;3;0.651503;0.753828;0.760175
1;3;0.381352;0.412443;0.440511
1;3;0.538279;0.836305;0.661058
1;3;0.206416;0.632879;0.301743
1;3;0.152433;0.795881;0.273599
1;3;0.990405;0.232491;1.014436
1;3;0.250017;0.031162;0.251829
1;3;0.544990;0.882143;0.674772
1;3;0.711085;0.230279;0.738130
1;3;0.366399;0.204596;0.393616
1;3;0.107978;0.103238;0.122636
1;3;0.872825;0.044296;0.869185
1;3;0.948562;0.813706;1.062918
1;3;0.072728;0.498470;0.148889
1;3;0.264169;0.388954;0.321105
1;3;0.594202;0.620403;0.682942
1;3;0.896211;0.082844;0.898247
1;3;0.185416;0.026571;0.187295
1;3;0.130844;0.015407;0.131653
1;3;0.069205;0.482172;0.142890
1;3;0.814518;0.484848;0.879662
1;3;0.754241;0.243265;0.782775
1;3;0.812773;0.733174;0.916315
1;3;0.354824;0.595073;0.442526
1;3;0.120607;0.561773;0.205977
1;3;0.284343;0.290322;0.325794
1;3;0.737407;0.073451;0.739899
1;3;0.375817;0.965365;0.520493
1;3;0.803456;0.673724;0.897923
1;3;0.192551;0.116514;0.208244
1;3;0.844001;0.984765;0.986050
1;3;0.649065;0.363813;0.697492
1;3;0.338260;0.432341;0.401012
1;3;0.553141;0.939771;0.691731
1;3;0.961867;0.257005;0.990030
1;3;0.378341;0.279772;0.417032
1;3;0.803291;0.812768;0.919248
1;3;0.934973;0.970705;1.073756
1;3;0.895006;0.799063;1.007743
1;3;0.581599;0.258941;0.614629
1;3;0.894700;0.179334;0.911666
1;3;0.295136;0.083181;0.304445
1;3;0.340854;0.940913;0.482171
1;3;0.617611;0.219373;0.644094
1;3;0.715772;0.493797;0.783486
1;3;0.238967;0.639987;0.335001
1;3;0.245792;0.176729;0.270151
1;3;0.704927;0.574793;0.785288
1;3;0.074971;0.530715;0.156088
1;3;0.165646;0.086262;0.176987
1;3;0.746092;0.723273;0.848906
1;3;0.623678;0.792044;0.738590
1;3;0.757984;0.802145;0.872844
1;3;0.956127;0.212156;0.977428
1;3;0.789998;0.141758;0.802415
1;3;0.060638;0.335299;0.111728
1;3;0.921464;0.788221;1.032208
1;3;0.348171;0.860813;0.477021
1;3;0.942120;0.772456;1.050179
1;3;0.754503;0.492737;0.821587
1;3;0.497169;0.188825;0.520378
1;3;0.247397;0.109151;0.261294
1;3;0.889202;0.103192;0.894467
1;3;0.341212;0.048784;0.344651
1;3;0.781230;0.298678;0.818003
1;3;0.274452;0.922095;0.413659
1;3;0.462352;0.259286;0.496868
1;3;0.311074;0.564782;0.394620
1;3;0.441940;0.921747;0.579080
1;3;0.925178;0.234752;0.950342
1;3;0.097243;0.724626;0.208061
1;3;0.073319;0.845743;0.203142
1;3;0.019847;0.277657;0.062518
1;3;0.148787;0.357764;0.202289
1;3;0.253744;0.053883;0.259022
1;3;0.092901;0.055269;0.100326
1;3;0.321121;0.295982;0.363005
1;3;0.942032;0.866485;1.064624
1;3;0.598086;0.635385;0.689095
1;3;0.430170;0.724311;0.536939
1;3;0.547205;0.206208;0.572499
1;3;0.014587;0.252853;0.053488
1;3;0.058819;0.822523;0.185228
1;3;0.710329;0.447529;0.770957
1;3;0.132809;0.352306;0.185660
1;3;0.214992;0.433099;0.279342
1;3;0.741738;0.550799;0.817949
1;3;0.431738;0.561250;0.513289
1;3;0.966386;0.825269;1.082316
1;3;0.423991;0.506172;0.497123
1;3;0.565587;0.732928;0.672061
1;3;0.091154;0.504952;0.168096
1;3;0.973812;0.957717;1.110121
1;3;0.251848;0.992884;0.402266
1;3;0.213707;0.110905;0.228279
1;3;0.317650;0.549221;0.398712
1;3;0.608461;0.726364;0.713406
1;3;0.542639;0.947760;0.682589
1;3;0.620296;0.001292;0.613043
1;3;0.737563;0.171680;0.755234
1;3;0.145614;0.906438;0.283948
1;3;0.332924;0.021478;0.332244
1;3;0.496018;0.282581;0.533730
1;3;0.270617;0.601067;0.360257
1;3;0.148396;0.973253;0.297023
1;3;0.960058;0.642443;1.047809
1;3;0.221844;0.581535;0.309052
1;3;0.457378;0.611238;0.546345
1;3;0.076826;0.699331;0.183980
1;3;0.884577;0.730902;0.986906
1;3;0.904088;0.680247;0.998354
1;3;0.646201;0.371063;0.695782
1;3;0.172296;0.729869;0.283022
1;3;0.560717;0.115953;0.571900
1;3;0.005965;0.907472;0.146137
1;3;0.788409;0.617684;0.874396
1;3;0.718213;0.142952;0.731676
1;3;0.875902;0.667229;0.968494
1;3;0.620121;0.811698;0.738114
1;3;0.337196;0.556911;0.419211
1;3;0.595200;0.639696;0.686910
1;3;0.796447;0.860528;0.919867
1;3;0.759843;0.125818;0.770158
1;3;0.481947;0.109705;0.493111
1;3;0.910681;0.105770;0.916086
1;3;0.661403;0.521203;0.734005
1;3;0.754219;0.880860;0.881289
1;3;0.836381;0.896019;0.964807
1;3;0.071451;0.017604;0.073313
1;3;0.563215;0.673395;0.660517
1;3;0.467531;0.962381;0.610644
1;3;0.290181;0.983227;0.438646
1;3;0.754216;0.332467;0.796536
1;3;0.370007;0.892498;0.503491
1;3;0.041698;0.319872;0.090631
1;3;0.636026;0.934792;0.772850
1;3;0.141905;0.011085;0.141913
1;3;0.211286;0.023903;0.212441
1;3;0.920416;0.177134;0.936732
1;3;0.472341;0.646729;0.566614
1;3;0.966355;0.313332;1.003169
1;3;0.634336;0.867156;0.760728
1;3;0.015724;0.054940;0.024026
1;3;0.844986;0.960726;0.983308
1;3;0.124922;0.934162;0.267790
1;3;0.817168;0.420443;0.872327
1;3;0.268000;0.210270;0.297276
1;3;0.405158;0.659496;0.502212
1;3;0.727981;0.874859;0.854439
1;3;0.419499;0.202958;0.445825
1;3;0.189048;0.455032;0.257099
1;3;0.168417;0.458556;0.237260
1;3;0.726519;0.829090;0.845921
1;3;0.510335;0.443863;0.572800
1;3;0.178956;0.466786;0.248944
1;3;0.292526;0.925821;0.432091
1;3;0.585943;0.917517;0.720700
1;3;0.131765;0.381459;0.189134
1;3;0.168153;0.938676;0.311199
1;3;0.893545;0.320871;0.932399
1;3;0.055650;0.728934;0.167634
1;3;0.624101;0.973045;0.766981
1;3;0.718185;0.573673;0.798214
1;3;0.738506;0.514392;0.809130
1;3;0.056697;0.055775;0.064635
1;3;0.178977;0.125506;0.196223
1;3;0.306422;0.772846;0.422178
1;3;0.740665;0.988649;0.884556
1;3;0.871533;0.316068;0.909909
1;3;0.396937;0.254145;0.431444
1;3;0.469146;0.347378;0.517195
1;3;0.685197;0.097234;0.691992
1;3;0.580670;0.583813;0.663918
1;3;0.766941;0.344487;0.810966
1;3;0.362831;0.371787;0.415929
1;3;0.803642;0.129530;0.814005
1;3;0.590796;0.186458;0.612514
1;3;0.272408;0.774952;0.388899
1;3;0.517730;0.123766;0.530637
1;3;0.109974;0.591374;0.200045
1;3;0.261013;0.369551;0.314989
1;3;0.715378;0.565083;0.794114
1;3;0.953898;0.014718;0.944712
1;3;0.164835;0.374511;0.220733
1;3;0.854542;0.732419;0.957466
1;3;0.808652;0.711199;0.908848
1;3;0.324323;0.998438;0.474729
1;3;0.896301;0.922261;1.028062
1;3;0.973783;0.722241;1.073702
1;3;0.604986;0.256703;0.637390
1;3;0.751930;0.458888;0.813814
1;3;0.934222;0.433287;0.989960
1;3;0.607164;0.970680;0.749882
1;3;0.534327;0.385996;0.587560
1;3;0.253466;0.840294;0.380282
1;3;0.798264;0.445901;0.857584
1;3;0.906258;0.826277;1.023066
1;3;0.108582;0.270291;0.149049
1;3;0.288358;0.483742;0.359653
1;3;0.546084;0.278712;0.582596
1;3;0.616293;0.781585;0.729677
1;3;0.584512;0.071403;0.588525
1;3;0.125353;0.022263;0.127288
1;3;0.014210;0.352759;0.068555
1;3;0.230963;0.551155;0.313366
1;3;0.190654;0.643079;0.287747
1;3;0.275710;0.377658;0.330762
1;3;0.385795;0.029651;0.385743
1;3;0.039045;0.241332;0.075872
1;3;0.052571;0.230569;0.087572
1;3;0.060797;0.068334;0.070628
1;3;0.909995;0.948937;1.045715
1;3;0.507956;0.699124;0.609899
1;3;0.659860;0.180297;0.679796
1;3;0.215623;0.380410;0.271823
1;3;0.627728;0.375232;0.678176
1;3;0.130265;0.365365;0.185165
1;3;0.088158;0.523567;0.168013
1;3;0.856912;0.030580;0.851343
1;3;0.948934;0.416999;1.001978
1;3;0.161310;0.598324;0.251839
1;3;0.947396;0.458699;1.006902
1;3;0.754251;0.151351;0.768580
1;3;0.567645;0.850485;0.692263
1;3;0.067516;0.582570;0.156737
1;3;0.923326;0.611941;1.006805
1;3;0.269038;0.752918;0.382164
1;3;0.188879;0.675789;0.291049
1;3;0.214977;0.038358;0.218323
1;3;0.800750;0.024493;0.794915
1;3;0.167184;0.844260;0.295651
1;3;0.936499;0.958586;1.073391
1;3;0.318770;0.545641;0.399265
1;3;0.226574;0.059781;0.233090
1;3;0.089910;0.543414;0.172811
1;3;0.032948;0.735547;0.146226
1;3;0.844448;0.901449;0.973616
1;3;0.461400;0.691634;0.562744
1;3;0.759642;0.815891;0.876607
1;3;0.129219;0.950788;0.274605
1;3;0.943633;0.226598;0.967316
1;3;0.816398;0.617429;0.902009
1;3;0.761290;0.229846;0.787665
1;3;0.812726;0.765991;0.921341
1;3;0.931966;0.072496;0.931973
1;3;0.559727;0.459061;0.623948
1;3;0.082367;0.946833;0.227704
1;3;0.806876;0.409539;0.860474
1;3;0.255616;0.039643;0.258672
1;3;0.531074;0.024426;0.528468
1;3;0.110245;0.395764;0.170083
1;3;0.112941;0.657814;0.213245
1;3;0.577897;0.450216;0.640532
1;3;0.498792;0.574693;0.581615
1;3;0.202247;0.430386;0.266330
1;3;0.689609;0.899586;0.820349
1;3;0.746471;0.514361;0.816994
1;3;0.552101;0.918511;0.687418
1;3;0.469300;0.625718;0.560362
1;3;0.342721;0.976525;0.489519
1;3;0.486013;0.495339;0.556725
1;3;0.901670;0.026522;0.894936
1;3;0.247854;0.680607;0.350059
1;3;0.463731;0.647110;0.558167
1;3;0.738928;0.916564;0.871699
1;3;0.147916;0.038924;0.152155
1;3;0.912202;0.357221;0.956449
1;3;0.365424;0.917055;0.502759
1;3;0.950238;0.437969;1.006507
1;3;0.428888;0.519744;0.504058
1;3;0.764147;0.764939;0.873183
1;3;0.886756;0.673860;0.980243
1;3;0.367706;0.354932;0.418141
1;3;0.366647;0.269199;0.403845
1;3;0.160353;0.714351;0.268825
1;3;0.217118;0.716711;0.325272
1;3;0.244300;0.986366;0.393802
1;3;0.640557;0.240490;0.670028
1;3;0.827332;0.027758;0.821682
1;3;0.362666;0.512715;0.437546
1;3;0.812427;0.805120;0.927093
1;3;0.178281;0.555111;0.261928
1;3;0.830338;0.567968;0.908138
1;3;0.811208;0.872492;0.936300
1;3;0.930643;0.644313;1.019036
1;3;0.776194;0.685717;0.872842
1;3;0.292897;0.205317;0.321108
1;3;0.051258;0.966594;0.200023
1;3;0.892696;0.983537;1.033970
1;3;0.448819;0.415388;0.507622
1;3;0.683331;0.847612;0.806114
1;3;0.682066;0.380596;0.732690
1;3;0.622818;0.442965;0.683792
1;3;0.382411;0.897881;0.516578
1;3;0.407458;0.153462;0.426279
1;3;0.796854;0.886169;0.924233
1;3;0.472705;0.444462;0.535715
1;3;0.282653;0.335398;0.331091
1;3;0.393631;0.286256;0.433141
1;3;0.543693;0.444509;0.605857
1;3;0.051900;0.086763;0.064685
1;3;0.931777;0.162685;0.945725
1;3;0.583344;0.434931;0.643552
1;3;0.059788;0.688870;0.165530
1;3;0.330740;0.422842;0.392114
1;3;0.439225;0.974667;0.584576
1;3;0.072577;0.814864;0.197637
1;3;0.428276;0.184857;0.451699
1;3;0.785068;0.441122;0.843809
1;3;0.162509;0.910699;0.301299
1;3;0.864262;0.002967;0.854338
1;3;0.979364;0.162615;0.992729
1;3;0.305869;0.860093;0.435116
1;3;0.253886;0.949157;0.397522
1;3;0.705590;0.490973;0.772990
1;3;0.418502;0.794206;0.536213
1;3;0.432965;0.166998;0.453572
1;3;0.508661;0.091110;0.516630
1;3;0.442992;0.066130;0.447890
1;3;0.912937;0.703983;1.010765
1;3;0.433013;0.345035;0.481134
1;3;0.517669;0.329332;0.562346
1;3;0.535572;0.549373;0.614039
1;3;0.171600;0.558415;0.255838
1;3;0.895695;0.327644;0.935570
1;3;0.820526;0.659845;0.912643
1;3;0.313119;0.622991;0.405637
1;3;0.052583;0.091800;0.066138
1;3;0.492126;0.210743;0.518782
1;3;0.808773;0.078395;0.811172
1;3;0.492532;0.505522;0.564740
1;3;0.047371;0.786714;0.168383
1;3;0.514532;0.986854;0.660863
1;3;0.584629;0.021099;0.580866
1;3;0.016444;0.001942;0.016547
1;3;0.685063;0.226591;0.711851
1;3;0.862406;0.739960;0.966401
1;3;0.398235;0.545334;0.477729
1;3;0.834670;0.165379;0.850201
1;3;0.485072;0.266306;0.520401
1;3;0.805609;0.718758;0.907009
1;3;0.306770;0.048306;0.310550
1;3;0.169915;0.999274;0.322304
1;3;0.064750;0.764370;0.182100
1;3;0.532484;0.658026;0.627780
1;3;0.629176;0.984445;0.773757
1;3;0.304646;0.657093;0.402535
1;3;0.246444;0.780997;0.364181
1;3;0.537887;0.791098;0.653684
1;3;0.274289;0.329266;0.321880
1;3;0.160231;0.359135;0.213808
1;3;0.848334;0.078642;0.850296
1;3;0.076397;0.826168;0.203158
1;3;0.290213;0.777063;0.406816
1;3;0.374008;0.720331;0.480837
1;3;0.611627;0.040593;0.610553
1;3;0.252358;0.962876;0.398132
1;3;0.087355;0.431588;0.153004
1;3;0.608311;0.882411;0.737374
1;3;0.265415;0.158477;0.286718
1;3;0.211696;0.682228;0.314586
1;3;0.127742;0.330831;0.177335
1;3;0.765992;0.985348;0.909069
1;3;0.864383;0.740704;0.968469
1;3;0.785227;0.990917;0.928933
1;3;0.598044;0.843762;0.721257
1;3;0.242126;0.812143;0.364728
1;3;0.081866;0.952482;0.228082
1;3;0.273332;0.445158;0.338844
1;3;0.461502;0.812935;0.581591
1;3;0.769016;0.379245;0.818387
1;3;0.459220;0.603371;0.546950
1;3;0.208010;0.520991;0.286027
