Type;ID;X;Y;Z
2;1;38.8979;0;17.5956
2;1;-32.1868;0;28.0475
2;1;-12.109;0;-40.9393
2;1;42.2651;0;6.02605
2;1;-23.068;0;35.9238
2;1;-23.0658;0;-35.9252
2;1;42.2655;0;-6.0235
2;1;-12.1115;0;40.9385
2;1;42.6181;2.52071;0
2;1;-17.7354;2.52071;38.7525
2;1;-27.857;2.52071;-32.2535
2;1;40.9206;2.52071;-11.9081
2;1;-6.20093;2.52071;42.1645
2;1;-35.7596;2.52071;-23.1851
2;1;35.9634;2.52071;-22.8677
2;1;5.82748;2.52071;42.2178
2;1;-40.8136;2.52071;-12.2699
2;1;28.1414;2.52071;-32.0056
2;1;17.3917;2.52071;38.908
2;1;-42.6164;2.52071;-0.377226
2;1;18.0777;2.52071;-38.594
2;1;27.5704;2.52071;32.4988
2;1;-41.0244;2.52071;11.5455
2;1;6.5739;2.52071;-42.108
2;1;35.553;2.52071;23.5007
2;1;-36.1644;2.52071;22.5485
2;1;-5.45356;2.52071;-42.2677
2;1;40.7034;2.52071;12.6307
2;1;-28.4236;2.52071;31.7553
2;1;-17.0466;2.52071;-39.0604
2;1;42.6114;2.52071;0.754422
2;1;-18.4186;2.52071;38.4325
2;1;-27.2817;2.52071;-32.7415
2;1;41.125;2.52071;-11.1819
2;1;-6.94635;2.52071;42.0482
2;1;-35.3436;2.52071;-23.8145
2;1;36.3626;2.52071;-22.2275
2;1;5.07923;2.52071;42.3143
2;1;-40.59;2.52071;-12.9904
2;1;28.7036;2.52071;-31.5024
2;1;16.7002;2.52071;39.2097
2;1;-42.603;2.52071;-1.13156
2;1;18.758;2.52071;-38.2679
2;1;26.9908;2.52071;32.9817
2;1;-41.2223;2.52071;10.8175
2;1;7.31826;2.52071;-41.985
2;1;35.1314;2.52071;24.1264
2;1;-36.5579;2.52071;21.9048
2;1;-4.70449;2.52071;-42.3576
2;1;40.4734;2.52071;13.3492
2;1;-28.9813;2.52071;31.2471
2;1;-16.3525;2.52071;-39.356
2;1;42.5914;2.52071;1.50861
2;1;-19.096;2.52071;38.1004
2;1;-26.6978;2.52071;-33.2193
2;1;41.3165;2.52071;-10.4522
2;1;-7.6896;2.52071;41.9186
2;1;-34.9165;2.52071;-24.4364
2;1;36.7504;2.52071;-21.5803
2;1;4.32939;2.52071;42.3976
2;1;-40.3537;2.52071;-13.7069
2;1;29.2567;2.52071;-30.9894
2;1;16.0035;2.52071;39.4992
2;1;-42.5763;2.52071;-1.88554
2;1;19.4325;2.52071;-37.9299
2;1;26.4028;2.52071;33.4543
2;1;-41.4074;2.52071;10.086
2;1;8.06033;2.52071;-41.8489
2;1;34.6988;2.52071;24.7445
2;1;-36.9399;2.52071;21.2542
2;1;-3.95394;2.52071;-42.4342
2;1;40.2308;2.52071;14.0636
2;1;-29.5299;2.52071;30.7292
2;1;-15.6532;2.52071;-39.6393
2;1;42.558;2.52071;2.26232
2;1;-19.7675;2.52071;37.7564
2;1;-26.1056;2.52071;-33.6867
2;1;41.495;2.52071;-9.71915
2;1;-8.43043;2.52071;41.7759
2;1;-34.4784;2.52071;-25.0507
2;1;37.1266;2.52071;-20.9264
2;1;3.57819;2.52071;42.4676
2;1;-40.1047;2.52071;-14.4191
2;1;29.8007;2.52071;-30.4666
2;1;15.3018;2.52071;39.7763
2;1;-42.5363;2.52071;-2.63892
2;1;20.1009;2.52071;-37.58
2;1;25.8064;2.52071;33.9165
2;1;-41.5794;2.52071;9.35148
2;1;8.79987;2.52071;-41.6997
2;1;34.2554;2.52071;25.3549
2;1;-37.3104;2.52071;20.5969
2;1;-3.20215;2.52071;-42.4976
2;1;39.9755;2.52071;14.7735
2;1;-30.0692;2.52071;30.2017
2;1;-14.9491;2.52071;-39.9102
2;1;42.5113;2.52071;3.01532
2;1;-20.4328;2.52071;37.4006
2;1;-25.5052;2.52071;-34.1436
2;1;41.6606;2.52071;-8.98308
2;1;-9.16862;2.52071;41.6201
2;1;-34.0296;2.52071;-25.6571
2;1;37.4912;2.52071;-20.2659
2;1;2.82587;2.52071;42.5243
2;1;-39.8432;2.52071;-15.1268
2;1;30.3354;2.52071;-29.9343
2;1;14.5953;2.52071;40.0409
2;1;-42.4829;2.52071;-3.39149
2;1;20.763;2.52071;-37.2182
2;1;25.202;2.52071;34.368
2;1;-41.7385;2.52071;8.61398
2;1;9.53666;2.52071;-41.5373
2;1;33.8012;2.52071;25.9573
2;1;-37.6691;2.52071;19.9333
2;1;-2.44936;2.52071;-42.5476
2;1;39.7077;2.52071;15.4789
2;1;-30.5991;2.52071;29.6647
2;1;-14.2403;2.52071;-40.1686
2;1;42.4512;2.52071;3.76738
2;1;-21.0916;2.52071;37.033
2;1;-24.8968;2.52071;-34.5897
2;1;41.8131;2.52071;-8.2442
2;1;-9.90394;2.52071;41.4513
2;1;-33.5701;2.52071;-26.2555
2;1;37.8441;2.52071;-19.5991
2;1;2.07267;2.52071;42.5676
2;1;-39.5692;2.52071;-15.8297
2;1;30.8605;2.52071;-29.3927
2;1;13.8842;2.52071;40.293
2;1;-42.4162;2.52071;-4.14298
2;1;21.4186;2.52071;-36.8449
2;1;24.5897;2.52071;34.8087
2;1;-41.8844;2.52071;7.87378
2;1;10.2705;2.52071;-41.362
2;1;33.3364;2.52071;26.5516
2;1;-38.0161;2.52071;19.2633
2;1;-1.69581;2.52071;-42.5843
2;1;39.4275;2.52071;16.1793
2;1;-31.1195;2.52071;29.1184
2;1;-13.527;2.52071;-40.4144
2;1;42.3779;2.52071;4.51826
2;1;-21.7439;2.52071;36.6538
2;1;-24.2806;2.52071;-35.025
2;1;41.9525;2.52071;-7.50274
2;1;-10.6362;2.52071;41.2695
2;1;-33.1;2.52071;-26.8456
2;1;38.1851;2.52071;-18.9261
2;1;1.31881;2.52071;42.5977
2;1;-39.2828;2.52071;-16.5277
2;1;31.376;2.52071;-28.8418
2;1;13.1687;2.52071;40.5325
2;1;-42.3362;2.52071;-4.89318
2;1;22.0674;2.52071;-36.4599
2;1;23.9696;2.52071;35.2386
2;1;-42.0172;2.52071;7.13111
2;1;11.001;2.52071;-41.1737
2;1;32.8611;2.52071;27.1375
2;1;-38.3511;2.52071;18.5873
2;1;-0.941715;2.52071;-42.6077
2;1;39.1349;2.52071;16.8747
2;1;-31.63;2.52071;28.5629
2;1;-12.8094;2.52071;-40.6475
2;1;42.2913;2.52071;5.26772
2;1;-22.3893;2.52071;36.2632
2;1;-23.6568;2.52071;-35.4493
2;1;42.0787;2.52071;-6.75892
2;1;-11.365;2.52071;41.0747
2;1;-32.6196;2.52071;-27.4273
2;1;38.5142;2.52071;-18.2472
2;1;0.564545;2.52071;42.6143
2;1;-38.984;2.52071;-17.2205
2;1;31.8816;2.52071;-28.2818
2;1;12.4492;2.52071;40.7593
2;1;-42.243;2.52071;-5.64185
2;1;22.7094;2.52071;-36.0636
2;1;23.3421;2.52071;35.6573
2;1;-42.1369;2.52071;6.38621
2;1;11.7282;2.52071;-40.9725
2;1;32.3756;2.52071;27.715
2;1;-38.6742;2.52071;17.9055
2;1;-0.18733;2.52071;-42.6176
2;1;38.8301;2.52071;17.5649
2;1;-32.1307;2.52071;27.9985
2;1;-12.0879;2.52071;-40.8679
2;1;42.1914;2.52071;6.01553
2;1;-23.0277;2.52071;35.8612
2;1;-23.0256;2.52071;-35.8626
2;1;42.1917;2.52071;-6.01299
2;1;-12.0904;2.52071;40.8671
2;1;42.355;5.35752;0
2;1;-17.6259;5.35752;38.5133
2;1;-27.6851;5.35752;-32.0544
2;1;40.6681;5.35752;-11.8347
2;1;-6.16266;5.35752;41.9043
2;1;-35.5389;5.35752;-23.042
2;1;35.7415;5.35752;-22.7266
2;1;5.79151;5.35752;41.9572
2;1;-40.5617;5.35752;-12.1942
2;1;27.9677;5.35752;-31.8081
2;1;17.2843;5.35752;38.6678
2;1;-42.3534;5.35752;-0.374898
2;1;17.9661;5.35752;-38.3558
2;1;27.4003;5.35752;32.2982
2;1;-40.7712;5.35752;11.4742
2;1;6.53333;5.35752;-41.8481
2;1;35.3336;5.35752;23.3557
2;1;-35.9412;5.35752;22.4093
2;1;-5.41991;5.35752;-42.0068
2;1;40.4522;5.35752;12.5527
2;1;-28.2482;5.35752;31.5593
2;1;-16.9414;5.35752;-38.8193
2;1;42.3484;5.35752;0.749766
2;1;-18.3049;5.35752;38.1953
2;1;-27.1133;5.35752;-32.5395
2;1;40.8712;5.35752;-11.1129
2;1;-6.90348;5.35752;41.7887
2;1;-35.1255;5.35752;-23.6675
2;1;36.1382;5.35752;-22.0903
2;1;5.04788;5.35752;42.0532
2;1;-40.3395;5.35752;-12.9103
2;1;28.5264;5.35752;-31.308
2;1;16.5971;5.35752;38.9677
2;1;-42.3401;5.35752;-1.12458
2;1;18.6423;5.35752;-38.0318
2;1;26.8243;5.35752;32.7782
2;1;-40.9679;5.35752;10.7507
2;1;7.2731;5.35752;-41.7259
2;1;34.9146;5.35752;23.9775
2;1;-36.3323;5.35752;21.7696
2;1;-4.67546;5.35752;-42.0962
2;1;40.2236;5.35752;13.2668
2;1;-28.8024;5.35752;31.0543
2;1;-16.2516;5.35752;-39.1131
2;1;42.3285;5.35752;1.4993
2;1;-18.9782;5.35752;37.8653
2;1;-26.5331;5.35752;-33.0143
2;1;41.0615;5.35752;-10.3877
2;1;-7.64214;5.35752;41.6599
2;1;-34.701;5.35752;-24.2856
2;1;36.5236;5.35752;-21.4471
2;1;4.30267;5.35752;42.1359
2;1;-40.1046;5.35752;-13.6223
2;1;29.0762;5.35752;-30.7982
2;1;15.9047;5.35752;39.2554
2;1;-42.3136;5.35752;-1.8739
2;1;19.3126;5.35752;-37.6958
2;1;26.2398;5.35752;33.2479
2;1;-41.1518;5.35752;10.0238
2;1;8.01059;5.35752;-41.5906
2;1;34.4847;5.35752;24.5918
2;1;-36.712;5.35752;21.123
2;1;-3.92954;5.35752;-42.1724
2;1;39.9825;5.35752;13.9768
2;1;-29.3476;5.35752;30.5396
2;1;-15.5566;5.35752;-39.3947
2;1;42.2953;5.35752;2.24836
2;1;-19.6455;5.35752;37.5234
2;1;-25.9445;5.35752;-33.4788
2;1;41.2389;5.35752;-9.65916
2;1;-8.3784;5.35752;41.5181
2;1;-34.2657;5.35752;-24.8961
2;1;36.8975;5.35752;-20.7972
2;1;3.55611;5.35752;42.2055
2;1;-39.8572;5.35752;-14.3301
2;1;29.6168;5.35752;-30.2786
2;1;15.2073;5.35752;39.5308
2;1;-42.2738;5.35752;-2.62264
2;1;19.9769;5.35752;-37.348
2;1;25.6472;5.35752;33.7072
2;1;-41.3228;5.35752;9.29377
2;1;8.74556;5.35752;-41.4423
2;1;34.0439;5.35752;25.1984
2;1;-37.0801;5.35752;20.4698
2;1;-3.18239;5.35752;-42.2353
2;1;39.7288;5.35752;14.6824
2;1;-29.8836;5.35752;30.0153
2;1;-14.8568;5.35752;-39.6639
2;1;42.2489;5.35752;2.99671
2;1;-20.3067;5.35752;37.1697
2;1;-25.3478;5.35752;-33.9329
2;1;41.4035;5.35752;-8.92764
2;1;-9.11204;5.35752;41.3633
2;1;-33.8196;5.35752;-25.4988
2;1;37.2599;5.35752;-20.1408
2;1;2.80843;5.35752;42.2618
2;1;-39.5973;5.35752;-15.0334
2;1;30.1481;5.35752;-29.7496
2;1;14.5052;5.35752;39.7938
2;1;-42.2207;5.35752;-3.37055
2;1;20.6349;5.35752;-36.9885
2;1;25.0465;5.35752;34.1559
2;1;-41.4809;5.35752;8.56082
2;1;9.4778;5.35752;-41.281
2;1;33.5926;5.35752;25.7971
2;1;-37.4367;5.35752;19.8102
2;1;-2.43425;5.35752;-42.285
2;1;39.4627;5.35752;15.3833
2;1;-30.4103;5.35752;29.4816
2;1;-14.1524;5.35752;-39.9207
2;1;42.1892;5.35752;3.74413
2;1;-20.9614;5.35752;36.8045
2;1;-24.7432;5.35752;-34.3762
2;1;41.555;5.35752;-8.19332
2;1;-9.84282;5.35752;41.1955
2;1;-33.3629;5.35752;-26.0934
2;1;37.6106;5.35752;-19.4781
2;1;2.05987;5.35752;42.3049
2;1;-39.325;5.35752;-15.732
2;1;30.6701;5.35752;-29.2113
2;1;13.7985;5.35752;40.0444
2;1;-42.1544;5.35752;-4.11741
2;1;21.2864;5.35752;-36.6175
2;1;24.4379;5.35752;34.5939
2;1;-41.6259;5.35752;7.82518
2;1;10.2071;5.35752;-41.1068
2;1;33.1306;5.35752;26.3877
2;1;-37.7815;5.35752;19.1444
2;1;-1.68534;5.35752;-42.3215
2;1;39.1842;5.35752;16.0795
2;1;-30.9274;5.35752;28.9386
2;1;-13.4435;5.35752;-40.1649
2;1;42.1163;5.35752;4.49038
2;1;-21.6097;5.35752;36.4276
2;1;-24.1308;5.35752;-34.8089
2;1;41.6935;5.35752;-7.45643
2;1;-10.5705;5.35752;41.0148
2;1;-32.8958;5.35752;-26.6799
2;1;37.9495;5.35752;-18.8093
2;1;1.31067;5.35752;42.3348
2;1;-39.0403;5.35752;-16.4257
2;1;31.1823;5.35752;-28.6638
2;1;13.0875;5.35752;40.2824
2;1;-42.0749;5.35752;-4.86298
2;1;21.9313;5.35752;-36.2349
2;1;23.8217;5.35752;35.0211
2;1;-41.7579;5.35752;7.0871
2;1;10.9331;5.35752;-40.9196
2;1;32.6583;5.35752;26.9701
2;1;-38.1145;5.35752;18.4726
2;1;-0.935903;5.35752;-42.3447
2;1;38.8934;5.35752;16.7706
2;1;-31.4348;5.35752;28.3866
2;1;-12.7304;5.35752;-40.3966
2;1;42.0303;5.35752;5.23521
2;1;-22.2511;5.35752;36.0394
2;1;-23.5108;5.35752;-35.2306
2;1;41.819;5.35752;-6.71721
2;1;-11.2949;5.35752;40.8213
2;1;-32.4183;5.35752;-27.2581
2;1;38.2765;5.35752;-18.1345
2;1;0.561061;5.35752;42.3513
2;1;-38.7434;5.35752;-17.1142
2;1;31.6849;5.35752;-28.1073
2;1;12.3723;5.35752;40.5077
2;1;-41.9823;5.35752;-5.60703
2;1;22.5692;5.35752;-35.841
2;1;23.198;5.35752;35.4373
2;1;-41.8768;5.35752;6.34679
2;1;11.6558;5.35752;-40.7197
2;1;32.1758;5.35752;27.5439
2;1;-38.4355;5.35752;17.795
2;1;-0.186174;5.35752;-42.3546
2;1;38.5904;5.35752;17.4565
2;1;-31.9324;5.35752;27.8257
2;1;-12.0133;5.35752;-40.6156
2;1;41.931;5.35752;5.97841
2;1;-22.8856;5.35752;35.6399
2;1;-22.8835;5.35752;-35.6412
2;1;41.9314;5.35752;-5.97588
2;1;-12.0157;5.35752;40.6149
2;1;41.9099;8.13701;0
2;1;-17.4407;8.13701;38.1086
2;1;-27.3942;8.13701;-31.7175
2;1;40.2407;8.13701;-11.7103
2;1;-6.0979;8.13701;41.4639
2;1;-35.1654;8.13701;-22.7999
2;1;35.3659;8.13701;-22.4877
2;1;5.73065;8.13701;41.5163
2;1;-40.1354;8.13701;-12.066
2;1;27.6738;8.13701;-31.4738
2;1;17.1027;8.13701;38.2615
2;1;-41.9083;8.13701;-0.370958
2;1;17.7773;8.13701;-37.9527
2;1;27.1123;8.13701;31.9588
2;1;-40.3427;8.13701;11.3536
2;1;6.46467;8.13701;-41.4083
2;1;34.9622;8.13701;23.1103
2;1;-35.5635;8.13701;22.1738
2;1;-5.36295;8.13701;-41.5654
2;1;40.0271;8.13701;12.4208
2;1;-27.9513;8.13701;31.2276
2;1;-16.7634;8.13701;-38.4114
2;1;41.9034;8.13701;0.741886
2;1;-18.1125;8.13701;37.7939
2;1;-26.8284;8.13701;-32.1975
2;1;40.4417;8.13701;-10.9961
2;1;-6.83093;8.13701;41.3495
2;1;-34.7563;8.13701;-23.4188
2;1;35.7584;8.13701;-21.8582
2;1;4.99483;8.13701;41.6112
2;1;-39.9156;8.13701;-12.7746
2;1;28.2266;8.13701;-30.979
2;1;16.4227;8.13701;38.5582
2;1;-41.8952;8.13701;-1.11276
2;1;18.4464;8.13701;-37.6321
2;1;26.5424;8.13701;32.4337
2;1;-40.5374;8.13701;10.6377
2;1;7.19666;8.13701;-41.2874
2;1;34.5477;8.13701;23.7255
2;1;-35.9505;8.13701;21.5408
2;1;-4.62632;8.13701;-41.6538
2;1;39.8009;8.13701;13.1274
2;1;-28.4997;8.13701;30.728
2;1;-16.0808;8.13701;-38.7021
2;1;41.8837;8.13701;1.48354
2;1;-18.7787;8.13701;37.4673
2;1;-26.2542;8.13701;-32.6674
2;1;40.63;8.13701;-10.2785
2;1;-7.56183;8.13701;41.2221
2;1;-34.3363;8.13701;-24.0304
2;1;36.1397;8.13701;-21.2217
2;1;4.25745;8.13701;41.6931
2;1;-39.6832;8.13701;-13.4792
2;1;28.7706;8.13701;-30.4745
2;1;15.7376;8.13701;38.8429
2;1;-41.8689;8.13701;-1.85421
2;1;19.1096;8.13701;-37.2997
2;1;25.9641;8.13701;32.8985
2;1;-40.7194;8.13701;9.91846
2;1;7.9264;8.13701;-41.1535
2;1;34.1223;8.13701;24.3334
2;1;-36.3261;8.13701;20.901
2;1;-3.88824;8.13701;-41.7292
2;1;39.5623;8.13701;13.8299
2;1;-29.0392;8.13701;30.2186
2;1;-15.3932;8.13701;-38.9807
2;1;41.8508;8.13701;2.22473
2;1;-19.439;8.13701;37.129
2;1;-25.6719;8.13701;-33.127
2;1;40.8056;8.13701;-9.55765
2;1;-8.29035;8.13701;41.0818
2;1;-33.9055;8.13701;-24.6344
2;1;36.5097;8.13701;-20.5787
2;1;3.51873;8.13701;41.762
2;1;-39.4383;8.13701;-14.1795
2;1;29.3056;8.13701;-29.9604
2;1;15.0475;8.13701;39.1154
2;1;-41.8295;8.13701;-2.59508
2;1;19.7669;8.13701;-36.9555
2;1;25.3776;8.13701;33.3529
2;1;-40.8886;8.13701;9.1961
2;1;8.65366;8.13701;-41.0068
2;1;33.6862;8.13701;24.9336
2;1;-36.6904;8.13701;20.2547
2;1;-3.14895;8.13701;-41.7915
2;1;39.3113;8.13701;14.5281
2;1;-29.5696;8.13701;29.6999
2;1;-14.7007;8.13701;-39.2471
2;1;41.8049;8.13701;2.96522
2;1;-20.0932;8.13701;36.7791
2;1;-25.0814;8.13701;-33.5763
2;1;40.9684;8.13701;-8.83382
2;1;-9.01628;8.13701;40.9286
2;1;-33.4642;8.13701;-25.2308
2;1;36.8683;8.13701;-19.9292
2;1;2.77892;8.13701;41.8177
2;1;-39.1812;8.13701;-14.8754
2;1;29.8313;8.13701;-29.437
2;1;14.3527;8.13701;39.3756
2;1;-41.777;8.13701;-3.33513
2;1;20.418;8.13701;-36.5998
2;1;24.7832;8.13701;33.7969
2;1;-41.0449;8.13701;8.47085
2;1;9.3782;8.13701;-40.8472
2;1;33.2395;8.13701;25.526
2;1;-37.0432;8.13701;19.6021
2;1;-2.40867;8.13701;-41.8407
2;1;39.048;8.13701;15.2217
2;1;-30.0907;8.13701;29.1718
2;1;-14.0037;8.13701;-39.5011
2;1;41.7459;8.13701;3.70478
2;1;-20.7412;8.13701;36.4177
2;1;-24.4831;8.13701;-34.015
2;1;41.1183;8.13701;-8.10722
2;1;-9.73938;8.13701;40.7626
2;1;-33.0123;8.13701;-25.8192
2;1;37.2153;8.13701;-19.2734
2;1;2.03823;8.13701;41.8603
2;1;-38.9117;8.13701;-15.5667
2;1;30.3477;8.13701;-28.9043
2;1;13.6535;8.13701;39.6235
2;1;-41.7114;8.13701;-4.07414
2;1;21.0627;8.13701;-36.2327
2;1;24.1811;8.13701;34.2304
2;1;-41.1885;8.13701;7.74295
2;1;10.0998;8.13701;-40.6748
2;1;32.7825;8.13701;26.1104
2;1;-37.3844;8.13701;18.9432
2;1;-1.66763;8.13701;-41.8767
2;1;38.7724;8.13701;15.9105
2;1;-30.6024;8.13701;28.6345
2;1;-13.3022;8.13701;-39.7428
2;1;41.6737;8.13701;4.44319
2;1;-21.3826;8.13701;36.0448
2;1;-23.8772;8.13701;-34.443
2;1;41.2554;8.13701;-7.37807
2;1;-10.4594;8.13701;40.5838
2;1;-32.5501;8.13701;-26.3995
2;1;37.5506;8.13701;-18.6116
2;1;1.2969;8.13701;41.8899
2;1;-38.63;8.13701;-16.2531
2;1;30.8546;8.13701;-28.3625
2;1;12.9499;8.13701;39.859
2;1;-41.6328;8.13701;-4.81188
2;1;21.7008;8.13701;-35.8541
2;1;23.5714;8.13701;34.653
2;1;-41.3191;8.13701;7.01262
2;1;10.8182;8.13701;-40.4896
2;1;32.3151;8.13701;26.6866
2;1;-37.7139;8.13701;18.2785
2;1;-0.926068;8.13701;-41.8997
2;1;38.4847;8.13701;16.5944
2;1;-31.1045;8.13701;28.0883
2;1;-12.5966;8.13701;-39.9721
2;1;41.5886;8.13701;5.18019
2;1;-22.0173;8.13701;35.6606
2;1;-23.2637;8.13701;-34.8603
2;1;41.3795;8.13701;-6.64662
2;1;-11.1762;8.13701;40.3923
2;1;-32.0776;8.13701;-26.9716
2;1;37.8742;8.13701;-17.944
2;1;0.555164;8.13701;41.9063
2;1;-38.3363;8.13701;-16.9343
2;1;31.3519;8.13701;-27.8119
2;1;12.2423;8.13701;40.082
2;1;-41.5411;8.13701;-5.5481
2;1;22.3321;8.13701;-35.4644
2;1;22.9542;8.13701;35.0649
2;1;-41.4367;8.13701;6.28009
2;1;11.5333;8.13701;-40.2918
2;1;31.8376;8.13701;27.2545
2;1;-38.0316;8.13701;17.608
2;1;-0.184217;8.13701;-41.9095
2;1;38.1849;8.13701;17.273
2;1;-31.5968;8.13701;27.5333
2;1;-11.8871;8.13701;-40.1888
2;1;41.4903;8.13701;5.91558
2;1;-22.6451;8.13701;35.2653
2;1;-22.643;8.13701;-35.2667
2;1;41.4907;8.13701;-5.91308
2;1;-11.8895;8.13701;40.1881
2;1;41.223;11.1048;0
2;1;-17.1548;11.1048;37.484
2;1;-26.9452;11.1048;-31.1977
2;1;39.5811;11.1048;-11.5184
2;1;-5.99795;11.1048;40.7843
2;1;-34.5891;11.1048;-22.4262
2;1;34.7862;11.1048;-22.1192
