Number;Type;X;Y;Z
1;3;324.134732;473.460204;373.747165
1;3;155.255717;135.765129;91.088484
1;3;178.696901;363.360211;304.919789
1;3;216.538349;214.160338;151.008252
1;3;275.590322;192.247577;114.595182
1;3;66.795753;399.025840;368.261456
1;3;476.852591;141.453228;13.570970
1;3;222.044680;134.869933;72.983588
1;3;371.120941;480.584579;368.501691
1;3;316.152686;238.311474;148.627775
1;3;105.377824;319.308051;281.286149
1;3;423.828738;379.803506;257.530682
1;3;203.676655;290.684238;228.258783
1;3;402.263943;341.087479;225.693160
1;3;486.076359;225.922540;92.796796
1;3;242.891842;314.894657;241.526235
1;3;57.933899;332.988895;306.749923
1;3;70.994401;69.057844;48.391967
1;3;84.161121;259.905353;229.373155
1;3;217.443255;386.758656;317.523802
1;3;443.750668;83.039534;-34.318640
1;3;287.791166;181.392590;100.958692
1;3;123.876799;60.691541;26.658813
1;3;105.619728;158.074764;125.454458
1;3;88.251419;282.079193;249.739729
1;3;434.537349;240.422562;120.109038
1;3;163.080490;355.448898;301.307601
1;3;86.141655;473.370030;435.092494
1;3;131.754140;173.929114;134.025522
1;3;339.778843;119.446647;27.692611
1;3;59.602643;319.401821;293.192553
1;3;242.197849;243.556542;172.784837
1;3;201.504400;117.896493;61.887363
1;3;4.934624;133.131642;127.346181
1;3;431.026774;367.555059;243.839314
1;3;63.122277;3.847508;-12.576447
1;3;454.094636;272.822813;146.363012
1;3;294.251705;247.593146;163.248137
1;3;309.224152;295.470761;205.638433
1;3;413.486969;328.153556;210.300588
1;3;289.139247;192.485624;111.327817
1;3;360.733988;277.471831;174.953387
1;3;296.278996;115.649316;35.252454
1;3;38.771905;419.721933;395.489892
1;3;255.738008;413.402789;333.380080
1;3;333.579431;149.616213;58.439996
1;3;339.154159;110.675692;19.380143
1;3;100.174013;350.542111;312.804963
1;3;403.585261;332.261931;216.825632
1;3;20.826744;416.099285;396.622144
1;3;145.651078;4.322235;-33.420723
1;3;320.479583;411.461730;314.793250
1;3;94.272335;178.263747;147.888325
1;3;54.414882;224.474496;202.821323
1;3;313.784713;176.933749;89.941319
1;3;261.942543;50.730289;-18.603364
1;3;194.492214;346.934958;284.973974
1;3;46.171770;418.121489;392.033581
1;3;18.697404;219.993015;207.711363
1;3;380.474618;101.224715;-0.416478
1;3;160.311644;465.052655;407.911708
1;3;231.216800;106.035572;42.758822
1;3;291.597028;130.889792;51.184988
1;3;420.503573;173.935054;59.497224
1;3;395.330431;207.016538;97.955477
1;3;374.758818;112.072265;11.538862
1;3;478.705381;15.038036;-109.038391
1;3;241.461589;474.907647;396.485729
1;3;272.799426;202.510190;125.230410
1;3;141.508485;338.164864;290.177623
1;3;490.268919;247.251347;112.320577
1;3;13.262048;104.286948;97.329473
1;3;333.038918;15.345345;-71.141044
1;3;384.596384;336.833688;226.143999
1;3;341.360762;218.126529;122.619993
1;3;45.166970;467.476015;439.974896
1;3;495.265910;411.826009;270.028108
1;3;349.847152;207.779829;110.433366
1;3;118.604225;97.929627;63.995931
1;3;419.924768;356.916663;236.427171
1;3;336.281411;48.791067;-39.665739
1;3;140.945213;342.523575;294.534018
1;3;292.405656;398.800732;309.807961
1;3;401.062262;249.422179;137.444493
1;3;493.461048;256.994445;120.909517
1;3;73.094570;461.802731;427.285006
1;3;228.276346;364.574148;293.294792
1;3;187.818546;120.548375;67.982064
1;3;323.499731;73.961210;-12.049290
1;3;137.810278;279.009383;233.981471
1;3;375.978746;216.603552;112.212790
1;3;375.151526;140.413742;38.818505
1;3;432.044512;399.197171;274.146400
1;3;356.890878;260.948568;159.982092
1;3;388.968809;64.524324;-38.065709
1;3;484.357560;140.345616;10.563659
1;3;21.906070;380.381141;361.835849
1;3;441.131145;224.680363;103.198290
1;3;300.742062;353.832758;264.212056
1;3;108.021096;246.833997;210.585870
1;3;35.049682;241.185171;223.964372
1;3;179.926372;304.884681;248.108577
1;3;362.672577;270.229946;167.456521
1;3;85.345395;453.460360;416.063080
1;3;194.693077;136.096209;81.228495
1;3;378.796425;398.426830;287.146937
1;3;390.682904;23.202684;-78.429453
1;3;337.356159;57.224923;-31.795120
1;3;300.999452;440.921382;348.282893
1;3;129.861465;0.388515;-33.145407
1;3;30.581130;85.702109;74.903932
1;3;2.787935;16.072577;14.808252
1;3;13.406398;225.460348;214.359165
1;3;496.123309;363.727772;223.338555
1;3;311.325004;347.360031;255.226940
1;3;385.711839;469.055291;353.596813
1;3;88.664379;120.998961;94.011751
1;3;455.757752;352.916365;223.312978
1;3;454.566579;380.097052;249.880012
1;3;342.100597;226.606333;130.621453
1;3;361.550195;27.363100;-66.890090
1;3;138.855975;139.004332;98.451130
1;3;279.833786;228.071986;148.110184
1;3;421.046665;115.074979;2.491672
1;3;473.592511;0.909128;-121.368714
1;3;235.234720;312.472715;241.162880
1;3;50.661879;282.515804;259.864420
1;3;10.548580;17.582875;14.264135
1;3;364.154636;107.230391;9.598301
1;3;266.847446;75.123643;3.697235
1;3;80.550007;186.126159;159.026392
1;3;160.481902;344.203679;291.114237
1;3;243.775684;273.576636;201.380298
1;3;282.825444;424.818415;337.416842
1;3;347.446887;155.186224;60.241680
1;3;35.524833;122.354012;109.037635
1;3;205.959481;269.574139;207.274826
1;3;100.196690;271.663376;236.593496
1;3;37.451043;439.893873;415.319175
1;3;163.317111;420.316108;363.915447
1;3;48.427449;221.867179;201.847885
1;3;189.587943;192.222496;136.770491
1;3;126.746369;393.976033;347.907907
1;3;348.307843;76.913200;-15.600985
1;3;38.442928;113.435723;99.668339
1;3;363.109224;213.202040;112.248524
1;3;465.157652;432.517570;297.790207
1;3;142.414889;495.613840;442.056841
1;3;183.175622;353.439344;294.179052
1;3;162.283181;133.708937;87.287996
1;3;417.685430;91.411234;-19.502507
1;3;387.226808;279.451337;170.027296
1;3;417.774785;270.080015;153.088300
1;3;327.610767;482.643735;381.722216
1;3;313.447347;463.286197;366.676648
1;3;1.549096;490.627508;473.600761
1;3;332.313517;286.551596;191.061540
1;3;475.072250;368.496472;233.379495
1;3;346.450362;79.981322;-12.157372
1;3;378.025168;50.220465;-49.059974
1;3;10.886501;98.503871;92.355571
1;3;427.786714;188.294629;71.490191
1;3;101.666628;306.592212;269.959198
1;3;397.964457;379.751189;264.156408
1;3;370.010924;22.003766;-74.251745
1;3;467.186866;251.813549;122.686273
1;3;340.766216;271.442592;174.282695
1;3;448.195738;371.078554;242.811628
1;3;55.468789;357.069558;330.650828
1;3;78.391408;95.284332;71.820298
1;3;428.379565;172.136611;55.726722
1;3;109.604468;70.962153;40.265438
1;3;470.963191;122.198332;-3.511184
1;3;84.976050;13.941279;-8.465793
1;3;170.535637;464.968742;405.191549
1;3;400.866950;436.340147;318.078410
1;3;337.520053;438.220544;336.246629
1;3;407.223270;104.550350;-4.108095
1;3;104.131806;51.762721;23.129299
1;3;399.776660;205.840499;95.671602
1;3;297.166808;477.907005;385.004418
1;3;369.568562;92.725745;-5.812278
1;3;485.069838;337.720748;201.066083
1;3;24.596847;310.364133;293.497086
1;3;417.017755;3.522237;-104.240686
1;3;51.023894;310.300031;286.613622
1;3;49.307989;227.990177;207.536088
1;3;217.955455;234.601922;170.391298
1;3;345.470807;272.164609;173.765862
1;3;268.619490;193.394059;117.502171
1;3;429.985522;364.069224;240.740386
1;3;22.011482;493.007095;470.617811
1;3;376.344193;207.891926;103.702061
1;3;412.015475;454.140995;332.398268
1;3;472.671639;284.494425;152.843858
1;3;360.702837;383.202125;277.108626
1;3;28.637577;469.920825;446.603537
1;3;61.985928;327.260437;300.169659
1;3;493.218684;234.974778;99.698635
1;3;356.337397;263.360312;162.454972
1;3;275.552140;175.780249;98.695771
1;3;173.368093;417.575921;358.673691
1;3;295.809097;87.334908;8.018888
1;3;14.450145;78.400386;72.013501
1;3;394.410951;195.728436;87.287260
1;3;317.080394;476.255008;378.268171
1;3;62.905934;73.751703;55.014608
1;3;118.119895;0.673831;-29.838943
1;3;344.446137;329.641677;229.559583
1;3;427.895039;299.042248;178.456721
1;3;111.833010;351.069045;310.304537
1;3;477.088815;421.456379;284.024114
1;3;93.878525;43.316189;17.615660
1;3;384.554800;450.881322;336.337406
1;3;293.726380;420.736270;330.659210
1;3;432.757550;399.690646;274.439098
1;3;158.710094;465.647535;408.899831
1;3;293.266190;413.713176;323.992910
1;3;257.283848;124.527274;53.895249
1;3;211.440505;61.556949;4.892333
1;3;58.178460;393.476466;365.124502
1;3;229.470365;385.856921;313.548103
1;3;103.841181;350.974318;312.275927
1;3;489.968013;488.264101;345.243318
1;3;274.923837;415.273556;330.235067
1;3;378.799731;100.949147;-0.250374
1;3;456.774950;460.721358;327.201999
1;3;402.868739;286.791316;173.080925
1;3;157.717650;483.383192;426.290621
1;3;26.349422;282.844850;266.458018
1;3;183.490027;216.103429;161.416159
1;3;280.753180;254.583055;173.485499
1;3;167.555948;176.846627;127.602748
1;3;8.994334;253.933758;243.006512
1;3;27.193716;31.422846;23.338523
1;3;48.072881;138.107349;121.018116
1;3;389.146497;165.493956;59.436295
1;3;462.219827;258.336724;130.270511
1;3;94.809643;310.658159;275.657327
1;3;373.859707;92.748517;-6.897938
1;3;174.804614;297.195126;242.001678
1;3;144.166027;283.035358;236.230418
1;3;164.748316;49.427169;5.226136
1;3;409.089832;325.151365;208.535158
1;3;415.544608;304.167506;186.596269
1;3;295.644394;437.054987;345.929811
1;3;276.250942;205.993804;127.705039
1;3;148.278586;113.149982;71.040728
1;3;471.723755;143.462827;16.836357
1;3;162.513972;383.351499;328.410844
1;3;196.985864;310.913094;249.529177
1;3;320.722775;484.593854;385.384224
1;3;133.868639;122.827528;84.109908
1;3;203.913440;166.918419;108.626146
1;3;89.008329;389.202004;353.036874
1;3;123.248540;43.533697;10.244602
1;3;29.576805;154.981667;142.094918
1;3;400.825464;312.143471;198.101345
1;3;442.035136;386.131685;258.944841
1;3;362.239321;424.778416;316.879330
1;3;149.273743;148.091355;104.541096
1;3;275.172391;156.005536;79.689228
1;3;13.626420;186.711987;176.867154
1;3;389.299556;391.714316;277.950761
1;3;278.454264;18.830580;-53.684144
1;3;113.571375;176.178724;140.892357
1;3;415.628529;60.701935;-48.640155
1;3;395.213702;335.269197;221.891911
1;3;77.116144;249.232876;220.880857
1;3;60.552370;356.461659;328.751320
1;3;288.997913;236.039740;153.442409
1;3;193.415490;118.345446;64.409068
1;3;232.090392;51.276177;-10.370328
1;3;130.521386;364.860961;318.805083
1;3;0.751089;0.302151;0.098036
1;3;129.126031;88.483077;52.153552
1;3;302.942106;405.900466;313.947350
1;3;249.293449;403.954147;325.915158
1;3;230.879641;110.307411;46.972923
1;3;484.372178;360.001425;222.771775
1;3;8.993675;184.673166;176.093263
1;3;414.467701;111.590841;0.823817
1;3;187.444658;459.912818;395.942290
1;3;432.057031;98.339703;-16.518535
1;3;209.628648;30.029097;-25.099381
1;3;97.545423;228.559109;195.634354
1;3;111.069122;370.673788;329.442075
1;3;336.472606;54.609429;-34.093908
1;3;404.336519;454.040777;334.283593
1;3;366.477750;312.648833;207.455655
1;3;298.965853;281.336315;194.630933
1;3;197.476595;242.136201;182.956395
1;3;149.244673;256.892601;209.662678
1;3;216.922585;36.851004;-20.391425
1;3;271.757249;497.498983;410.491338
1;3;385.563535;404.875261;291.630063
1;3;348.092549;298.470951;198.503965
1;3;493.210011;73.027812;-56.757868
1;3;85.404501;183.730444;155.458789
1;3;238.461528;360.093748;286.337157
1;3;84.685319;442.929289;406.059280
1;3;165.603461;291.882214;239.243881
1;3;476.965156;275.020867;142.583077
1;3;141.627546;334.023686;286.146052
1;3;430.114051;420.316330;295.048156
1;3;103.994264;415.501471;374.576804
1;3;398.771119;116.830931;9.938038
1;3;358.228048;371.828081;266.758848
1;3;378.305657;286.250307;178.898646
1;3;41.646223;110.619675;96.120867
1;3;364.046804;410.918352;303.022410
1;3;164.658330;459.449512;401.376453
1;3;119.989385;263.655439;223.747910
1;3;142.060617;35.276747;-2.588433
1;3;499.928487;431.888711;288.207368
1;3;194.277814;252.656697;193.946053
1;3;14.963000;216.985338;205.769563
1;3;396.287759;413.777521;297.462422
1;3;399.633660;121.589011;14.312226
1;3;226.170015;175.606420;111.274695
1;3;366.112614;43.370158;-52.603178
1;3;444.501015;393.089687;265.030534
1;3;28.689741;70.858066;61.051157
1;3;429.706374;356.213787;233.223218
1;3;277.513094;130.852078;54.783997
1;3;209.129404;271.069684;207.901445
1;3;343.827673;149.626817;55.804892
1;3;71.511496;472.778736;438.297679
1;3;12.907235;184.049568;174.480603
1;3;309.796676;194.682093;108.117609
1;3;107.374686;404.706689;363.275267
1;3;127.992372;383.747002;337.703901
1;3;466.463467;174.240617;47.928940
1;3;234.174221;158.872600;93.041865
1;3;277.673925;212.972839;134.080251
1;3;382.293917;363.784493;252.775797
1;3;311.582638;405.742602;311.564481
1;3;124.703453;327.751942;284.455418
1;3;230.297655;198.610443;132.433679
1;3;12.060227;392.853314;376.426831
1;3;233.150353;323.044077;251.914021
1;3;489.252914;372.895076;233.968623
1;3;20.392149;275.748165;261.139566
1;3;388.160034;204.970469;97.829621
1;3;190.900741;12.894125;-36.819487
1;3;232.100138;249.525256;181.157769
1;3;381.504854;351.597895;241.205869
1;3;111.349209;194.202108;158.878548
1;3;326.725844;335.793428;240.076945
1;3;121.485113;30.430515;-1.959338
1;3;405.737044;257.714250;144.248866
1;3;178.380153;278.218948;222.745641
1;3;435.629699;462.626854;334.501081
1;3;354.333764;399.268378;294.274440
1;3;351.492631;56.784285;-35.869830
1;3;47.391967;196.402194;177.513169
1;3;147.278195;243.132396;196.876394
1;3;466.499329;493.314060;356.180041
1;3;16.825123;372.366619;355.404461
1;3;65.898719;381.877359;351.925670
1;3;262.794694;197.377499;122.854153
1;3;440.839691;451.290390;322.203959
1;3;474.884006;237.978909;107.333636
1;3;404.220300;406.818064;288.691211
1;3;210.466098;250.970211;188.138087
1;3;125.865746;6.051920;-26.642526
1;3;70.150399;231.609133;205.652412
1;3;88.941824;52.916581;28.165000
1;3;432.292528;332.928274;210.059272
1;3;433.358355;239.403937;119.429264
1;3;392.295141;419.698597;304.213441
1;3;291.090364;316.839075;230.963417
1;3;476.987168;219.383590;88.825611
1;3;318.500109;312.264737;219.468903
1;3;32.356454;300.918650;282.368737
1;3;255.840380;206.299000;133.268410
1;3;282.534544;337.083698;252.730457
1;3;309.202823;497.672603;400.993359
1;3;238.080232;338.073129;265.161218
1;3;255.528064;183.455492;111.279664
1;3;487.535031;227.425255;93.872063
1;3;386.117915;231.095344;123.596276
1;3;247.902351;410.456639;332.556367
1;3;402.532887;471.106741;351.236774
1;3;129.648706;166.980564;127.855920
1;3;371.606069;35.470561;-61.653076
1;3;223.473503;102.903318;41.731472
1;3;326.453659;423.719004;325.093067
1;3;388.868421;383.990026;270.599527
1;3;218.261231;241.858249;177.322785
1;3;336.901496;328.405739;230.313005
1;3;327.552432;317.610359;222.296717
1;3;409.278696;420.757091;300.852148
1;3;116.184117;48.220246;16.595847
1;3;386.765318;496.709168;380.041597
1;3;108.019952;7.524626;-20.613246
1;3;440.027551;19.527045;-94.717716
1;3;258.278789;204.338560;130.744988
1;3;113.726663;59.247487;27.883721
1;3;384.582203;307.658052;197.960758
1;3;453.696072;353.780984;224.680471
1;3;57.176466;318.495762;292.943462
1;3;183.335026;223.208151;168.320119
1;3;342.202707;70.901887;-19.832680
1;3;306.227949;205.093181;119.097061
1;3;371.216162;469.646551;357.909762
1;3;258.428625;70.553268;1.454871
1;3;444.381257;346.394708;219.948914
1;3;475.713990;262.868252;131.165262
1;3;292.694222;213.276536;130.496511
1;3;282.508460;138.958947;61.326693
1;3;104.048009;360.628363;321.549418
1;3;404.116717;79.524554;-27.483907
1;3;84.227166;417.119136;381.242069
1;3;184.539154;120.637321;68.914495
1;3;228.440319;139.149941;75.467663
1;3;258.783326;300.811140;223.817972
1;3;458.705634;464.253718;330.116289
1;3;306.238317;147.007607;62.977274
1;3;420.789860;24.680613;-84.773030
1;3;108.358870;361.743546;321.514058
1;3;400.736623;449.357482;330.688241
1;3;268.296266;200.911729;124.848507
1;3;176.333261;499.789863;437.336093
1;3;373.989376;303.601637;196.776105
1;3;101.043694;327.126943;289.958823
1;3;287.685705;493.403607;402.423185
1;3;144.472251;30.704001;-7.628722
1;3;228.895225;490.169782;414.474363
1;3;95.755174;269.636741;235.782018
1;3;52.534616;384.335887;357.750517
1;3;368.098055;429.095632;319.537942
1;3;323.888329;72.450291;-13.609313
1;3;269.344682;295.677289;216.131931
1;3;302.044776;17.164372;-61.383236
1;3;473.240593;70.289267;-54.248960
1;3;144.710364;456.832021;403.996775
1;3;15.423244;304.170734;289.881530
1;3;170.223069;371.265536;314.744536
1;3;57.492173;218.444688;196.201528
1;3;213.780833;443.151498;372.950916
1;3;479.860613;466.084435;326.424292
1;3;195.865569;191.610194;134.558513
1;3;169.621719;203.771416;153.081851
1;3;468.638111;453.476036;317.140011
1;3;426.650795;104.668217;-9.008992
1;3;484.616124;405.076427;266.256260
1;3;144.534977;37.015948;-1.546872
1;3;405.085408;154.799302;44.989809
1;3;341.856048;447.535919;344.127078
1;3;176.710896;487.351502;425.221778
1;3;472.677188;488.031369;349.481703
1;3;316.598633;449.066986;352.125880
1;3;35.828040;318.244979;298.211784
1;3;184.735188;492.275118;427.907251
1;3;464.065128;367.933085;235.676437
1;3;243.742749;464.539445;385.880066
1;3;362.627827;317.129470;212.778217
1;3;447.343472;177.466037;55.980442
1;3;419.951662;315.599738;196.503494
1;3;107.338226;205.315499;170.650660
1;3;107.465081;321.931091;283.281519
1;3;107.597687;411.390550;369.675057
1;3;199.539621;255.306836;195.148167
1;3;108.916644;33.378318;4.132829
1;3;392.214859;1.736176;-99.563921
1;3;33.984418;488.170193;462.854288
1;3;149.316638;417.528302;364.836017
1;3;435.453351;95.336988;-20.296172
1;3;145.779250;151.815333;109.040895
1;3;62.918049;128.125152;107.542267
1;3;494.125125;355.302099;215.714204
1;3;76.860783;430.852952;396.411923
1;3;197.466375;119.938782;64.902763
1;3;372.813251;215.042070;111.521325
1;3;50.266663;281.393263;258.881937
1;3;77.965285;47.660411;25.920298
1;3;73.664858;68.816621;47.469602
1;3;315.056461;249.579449;159.796856
1;3;263.709441;353.931527;273.866598
1;3;437.467305;218.655198;98.323048
1;3;328.920517;95.960088;7.804816
1;3;370.784539;247.987231;143.873673
1;3;19.805962;125.098380;115.746465
1;3;246.159735;261.386571;188.987953
1;3;485.902558;37.603100;-89.095821
1;3;101.914307;127.033665;96.421781
1;3;320.057701;257.135687;165.806064
1;3;117.933871;462.122946;416.020133
1;3;454.169089;69.582558;-50.008848
1;3;38.871684;415.844553;391.718157
1;3;278.033939;131.335213;55.116314
1;3;204.104215;46.710689;-7.557107
1;3;425.067374;84.803835;-27.791466
1;3;393.539731;407.318048;291.931194
1;3;80.555000;348.908695;316.291099
1;3;443.794625;446.113475;316.439736
1;3;329.563588;475.190574;374.017559
